,PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,ID
416,ySXT6,8/7K/7P/1r3p2/8/8/kp4P1/1R6 w - - 1 68,b1b2 b5b2 h7g6 f5f4 g6f5 b2g2 f5f4 g2g6 h6h7 g6h6,2462,79,98,250,crushing endgame hangingPiece master quietMove rookEndgame veryLong,https://lichess.org/PSbIEGUs#135,,5288815
417,CoOwF,r4rk1/1p3n2/2p3p1/p3b1Nb/P3P2P/1BN5/1PP3P1/5R1K b - - 1 24,a8d8 f1f7 f8f7 g5f7,2463,78,98,159,advantage middlegame short,https://lichess.org/pfWDzE8z/black#48,,1120989
418,hc5Vs,7k/1pq1b2p/p1np1r2/4pP2/2b3B1/5R1R/PPPQ2PP/6K1 b - - 2 23,c6d4 h3h7 h8h7 f3h3 h7g7 d2g5 g7f7 h3h8,2463,80,99,64,attraction crushing defensiveMove kingsideAttack middlegame sacrifice veryLong,https://lichess.org/gDI1jOh4/black#46,,3812723
419,Mehul,8/4k3/5p2/2p3p1/1pP2PPp/1P2K2P/8/8 w - - 4 38,e3d3 f6f5 g4f5 g5g4 d3e2 g4h3,2463,78,98,90,crushing endgame long pawnEndgame,https://lichess.org/2oRdwe50#75,,1981530
420,ULzMR,5rk1/2r2p1p/b2p1npQ/3P1N2/q3P2R/1p4NP/1P4PK/1q6 b - - 1 35,f6h5 g3h5 b1g1 h2g1 f7f6 h5g7,2464,79,98,200,crushing defensiveMove long middlegame,https://lichess.org/y2qYDOcx/black#70,,2654625
421,BYLuE,8/1p6/p2p4/3K4/2P1N3/b2k4/P7/8 w - - 8 49,e4d6 a3d6 d5d6 d3c4 d6c7 a6a5 c7b7 a5a4,2464,80,98,190,crushing defensiveMove endgame quietMove veryLong,https://lichess.org/kXQf7fRl#97,,1011227
422,Gey6R,6k1/1b5p/1Bn1p1p1/2Q2p2/1PP2q2/5N2/r5PP/5RK1 w - - 1 27,b4b5 c6e5 c5e5 a2g2,2464,80,99,218,advantage middlegame sacrifice short,https://lichess.org/SB5b40Ta#53,,1457398
423,sOayI,8/p5K1/8/2p5/4p3/3k4/P4R2/8 w - - 0 46,g7f6 e4e3 f2f5 c5c4 f5d5 d3e4,2464,79,98,58,crushing defensiveMove endgame long quietMove rookEndgame,https://lichess.org/75AAbxkA#91,,4757829
424,Yqz0i,2r2rk1/1p3ppp/p3p1n1/8/P7/1P2BQ2/2q3PP/2R2R1K b - - 3 22,c2b3 c1c8 f8c8 f3f7 g8h8 e3d4 c8g8 f1c1 g6e7 f7e7,2464,80,99,111,advantage middlegame quietMove veryLong,https://lichess.org/bpTiEFRJ/black#44,,3046959
425,qscUJ,4r1k1/p2q3p/1ppP4/5p2/4r1p1/1PQ1P1P1/PB3K1P/3R4 b - - 1 26,e8f8 c3h8 g8f7 h8h7 f7e8 b2g7,2465,78,98,112,advantage deflection endgame interference kingsideAttack long,https://lichess.org/TAHZG1KP/black#52,,4624643
426,nL8HE,1kr5/6R1/p6P/P7/1p2P3/3n2K1/2p3P1/1R6 w - - 0 39,b1h1 b4b3 h6h7 b3b2 h7h8q c2c1q,2465,78,98,89,advancedPawn advantage endgame long promotion,https://lichess.org/x7ro7LCU#77,,4315125
427,BNhHW,7r/pQ1pkppp/1pp3q1/2b1P3/2B5/2P2nP1/PP3P1P/RNB2RK1 w - - 1 17,g1g2 g6e4 c1g5 f3g5 f2f3 e4c4,2466,80,100,160,advantage discoveredAttack long middlegame,https://lichess.org/gYz9TfSu#33,Scotch_Game Scotch_Game_Lolli_Variation,996044
428,UvG8W,8/7p/P4kp1/3p4/1p1b1K2/1P1B3P/6P1/8 b - - 2 43,d4e5 f4e3 e5b8 e3d4 f6e6 d4c5 b8a7 c5c6,2466,79,99,114,bishopEndgame crushing defensiveMove endgame veryLong,https://lichess.org/7cpXZnJR/black#86,,2703890
429,qr3SL,8/8/8/3k4/6R1/6P1/2p1KP1P/5r2 w - - 0 50,g4g5 d5e6 e2f1 c2c1q f1e2 c1g5,2466,79,98,77,advancedPawn crushing defensiveMove endgame fork long promotion rookEndgame,https://lichess.org/HPLoIcQY#99,,4622386
430,jio3O,5r2/2q2rkp/Q3R1p1/1B6/3p3B/4P3/1P4PP/6K1 w - - 1 34,b5c4 d4d3 a6a1 f7f1 a1f1 f8f1,2466,77,98,86,crushing fork long middlegame,https://lichess.org/bUAvsE5e#67,,3998119
431,MUrYn,r5k1/1bp4p/ppn1r1pQ/3q1p2/1P1P4/P4N2/3N2PP/2RR2K1 b - - 1 26,c6d4 c1c7 d4f3 g1h1 e6e7 c7e7,2466,79,98,278,crushing long middlegame sacrifice,https://lichess.org/B209obBh/black#52,,1967375
432,o4mXA,r4rk1/p1b2p2/1pp1pn1Q/3n2N1/P1PP2q1/8/1P2NPPP/R4RK1 b - - 0 20,d5f4 e2g3 f4g6 g3e4 g4e4 g5e4,2466,79,99,113,advantage long middlegame quietMove,https://lichess.org/c41VJEvj/black#40,,4379561
433,hZm2f,r3rb1k/pp3p2/3q3p/3b3Q/3p4/P2B2R1/1P4PP/5RK1 b - - 3 26,d5e4 d3e4 e8e4 h5f7 d6g3 h2g3,2467,80,98,84,advantage long middlegame,https://lichess.org/mDIS3189/black#52,,3809400
434,x403t,rn2r1k1/ppp2ppp/8/2b5/4BP2/6qP/PPP1Q3/R1BK3R b - - 1 16,f7f5 e4d5 g8f8 e2h5 g3g6 h5g6 h7g6 d5b7,2467,78,100,120,advantage middlegame veryLong,https://lichess.org/jysUEJPA/black#32,Kings_Gambit_Declined Kings_Gambit_Declined_Falkbeer_Countergambit,5166380
435,GkXyP,1r6/6pk/2p4p/8/2P2p1P/P1B1pP2/1PK3r1/6NR w - - 1 37,c2d3 b8d8 d3e4 d8d1 e4f4 e3e2,2467,77,98,223,advancedPawn advantage endgame long,https://lichess.org/xwPbVcuT#73,,1465286
436,PEhG5,2k1r3/5p1p/p1P5/1p1p4/3Q1p2/P2KBq2/1PP3rP/4R2R w - - 2 34,h1f1 e8e3 d4e3 g2d2 d3d2 f4e3,2467,77,98,138,advantage attraction exposedKing long middlegame pin sacrifice,https://lichess.org/4Sru8xef#67,,2207092
437,2jPy2,5r2/2pkqP1p/Qp1p2p1/2p3r1/8/7P/PP3RP1/5RK1 b - - 11 43,g5g3 f2e2 g3e3 a6a4 d7c8 a4a8,2467,79,98,137,advantage endgame long,https://lichess.org/0gtwP20V/black#86,,239126
438,Prufe,8/p2R4/k1q3Pp/B6P/4rb2/P6Q/1PP2p2/1K6 w - - 6 37,h3d3 c6c4 d3c4 e4c4 d7d1 a6a5,2467,79,98,289,crushing defensiveMove endgame long,https://lichess.org/PcPyS7WO#73,,2262269
439,XuQg0,r1bQ3R/ppp2kn1/4p1p1/8/8/8/Ppq2P2/3R2K1 b - - 1 24,g6g5 d8g8 f7g6 g8h7,2468,76,98,111,crushing master middlegame short,https://lichess.org/PVoXSVj9/black#48,,2964400
440,mYJlf,8/7R/4k3/6b1/PPK5/2B2r1p/8/8 w - - 2 46,a4a5 f3f4 c3d4 g5h4 c4c5 h3h2,2468,76,99,259,advancedPawn crushing endgame long quietMove,https://lichess.org/5UbLrJsn#91,,4246374
441,Z1oza,2r4k/2p2BbP/4P3/1pq1pP2/pn1p4/1Q6/PP3P2/1K1R2R1 w - - 0 33,b3f3 c5c2 b1a1 c2c4 e6e7 c4f7,2468,79,98,213,advantage long middlegame,https://lichess.org/aC5mTyar#65,,3062313
442,XsNxY,8/2p1rk2/p2p4/3P4/1PP1ppPb/P4P2/6KN/3R4 w - - 0 39,d1d4 e4e3 d4f4 f7e8 f4e4 e3e2 e4e2 e7e2,2468,79,98,94,advancedPawn advantage defensiveMove endgame veryLong xRayAttack,https://lichess.org/HI6zKQke#77,,2961473
443,41hMF,8/5p2/4k3/p7/2P1K2p/1P5P/8/8 b - - 5 47,f7f5 e4f4 e6f6 c4c5 f6e6 f4g5 e6d5 g5h4,2468,78,100,72,crushing defensiveMove endgame pawnEndgame quietMove veryLong zugzwang,https://lichess.org/EXJez83h/black#94,,352562
444,3cUgI,r3k2r/pbp5/1p1p2n1/n4q1B/7p/2P3P1/P1P2P1P/R1BQR1K1 b kq - 1 20,e8d8 h5g4 h4g3 f2g3 f5c5 c1e3,2468,78,99,102,advantage long middlegame,https://lichess.org/aQTHuY65/black#40,,316877
445,1SIzf,8/4kpp1/7p/4P3/4PK2/6PB/7P/3b4 w - - 0 35,h3g4 g7g5 f4f5 d1b3 e5e6 b3e6,2469,77,98,138,bishopEndgame crushing endgame long quietMove,https://lichess.org/1ZNO0Mci#69,,127468
446,RCIDG,8/8/2N5/ppb5/4K3/kP5P/P7/8 w - - 1 43,c6d4 c5d4 e4d4 a3a2 d4c3 b5b4 c3c4 a5a4 b3a4 b4b3,2469,80,98,61,crushing endgame veryLong,https://lichess.org/1w56l5Fj#85,,2378531
447,qhUbd,r3k2r/p1qb1p2/3bp1p1/3p2Q1/8/3B2N1/PPP2PPP/4RR1K w kq - 2 17,d3g6 d6e7 g6f7 e8f7,2469,79,99,129,advantage middlegame short,https://lichess.org/xSTX0VU4#33,Sicilian_Defense Sicilian_Defense_Other_variations,4608941
448,09Ta6,2r1kr2/1p1b2R1/p2Bp2q/3p1p2/1P1Q4/P2P3P/6P1/7K b - - 10 37,c8c1 h1h2 c1c2 d6f8 e8f8 g7d7,2469,79,100,104,advantage long middlegame,https://lichess.org/ZnXT4vYV/black#74,,13417
449,UeIZF,6kb/3pBp2/p5p1/1p2P1QR/4qP2/1P6/KPr4P/8 b - - 0 27,e4d4 h5h8 g8h8 g5h6 h8g8 h6f8 g8h7 f8f7 h7h6 e7f8 h6h5 f7h7 h5g4 h7g6,2469,80,100,139,attraction crushing deflection endgame sacrifice veryLong,https://lichess.org/RDtQcb5e/black#54,,2680018
450,qwpBW,3rr2k/1R3pbp/p5p1/3N4/2Q2B2/5q2/PPP4P/2KR4 w - - 0 26,f4g3 g7h6 g3f4 d8d5 c4c3 f3c3,2469,79,99,162,crushing long master middlegame,https://lichess.org/L943LjjL#51,,4630634
451,UsCPa,4N1r1/5r1k/3R3p/5p2/2p1pP1Q/1P5P/6PK/q7 b - - 2 48,g8g6 h4h5 f7g7 h5f5,2469,77,99,147,crushing endgame short,https://lichess.org/MpYPoKEK/black#96,,2699605
452,TG5Wj,8/8/pp1k4/3P3p/P1P1K3/8/8/8 b - - 1 43,b6b5 c4b5 a6b5 a4a5 h5h4 a5a6 h4h3 e4f3 h3h2 f3g2 h2h1q g2h1,2469,80,99,359,crushing endgame pawnEndgame quietMove veryLong,https://lichess.org/Z5Zj6Abe/black#86,,2559006
453,eoAy6,2r5/5p1k/p3pP2/1p1bN1RN/3P4/7R/nP4PP/2r1K3 w - - 1 32,e1e2 c8c2 e2e3 c1e1 e3f4 e1e4 f4g3 c2g2 g3g2 e4e5 g2f2 e5g5 h5f4 h7g8,2470,79,99,228,advantage discoveredAttack exposedKing middlegame veryLong,https://lichess.org/s8Eu8sBJ#63,,3567646
454,Bajzx,5k2/p4b2/1pp3p1/4P1Pp/1P1K3P/3B4/1P6/8 w - - 2 36,d3c4 f7c4 d4c4 a7a6,2470,80,100,127,bishopEndgame crushing defensiveMove endgame short,https://lichess.org/XlrarRo1#71,,1014600
455,9z6YW,2r3k1/R5p1/4ppp1/3p4/2qBn1PP/2P2Q2/5P2/6K1 b - - 0 30,e4c3 a7g7 g8h8 d4f6,2470,77,98,232,crushing endgame short,https://lichess.org/mG82oJNs/black#60,,874010
456,625DV,8/8/4k1p1/1p1n1p1p/1P5P/3K2P1/1B3P2/8 w - - 2 44,b2c3 d5c3 d3c3 e6e5 c3d3 f5f4 g3f4 e5f4,2470,80,98,395,crushing endgame veryLong,https://lichess.org/Fwqn9tKk#87,,528147
457,ZCe16,8/8/pp1k1p2/3p4/2nP4/P3K3/1P2BP2/8 w - - 10 52,e2c4 d5c4 e3e4 b6b5 d4d5 d6c5 f2f3 a6a5 d5d6 c5d6,2470,79,99,129,crushing endgame quietMove veryLong,https://lichess.org/rXMyOqRL#103,,3077477
458,HzUBW,8/R7/Pp5p/5kp1/8/1P4P1/1r4PK/8 b - - 0 46,b2b3 a7f7 f5g6 f7f3 b3b5 f3a3 b5d5 a6a7,2471,77,99,155,advancedPawn crushing endgame master quietMove rookEndgame veryLong,https://lichess.org/K4cQBAK5/black#92,,1573256
459,AM32T,1k1r3r/p1p2pp1/Q1p4p/2P1p3/1P1q4/8/P4RPP/1R4K1 b - - 2 21,e5e4 b4b5 b8a8 a6c6 a8b8 b5b6 c7b6 c5b6 d8d7 b6a7,2471,77,98,299,advancedPawn crushing doubleCheck endgame queensideAttack veryLong,https://lichess.org/yQq5bj2g/black#42,,906391
460,qbwNO,1k2r2r/p3n3/1p3p2/nP1p2p1/3P1qbp/Q2B1N2/P2N1PPP/2R1R1K1 b - - 5 21,e7c8 e1e8 h8e8 g2g3 h4g3 h2g3,2472,76,99,112,advantage long middlegame,https://lichess.org/IlKXWA2n/black#42,,4601076
461,SXo3d,r5nr/pb2n3/1p2Qpkp/2pp4/2P2q2/P7/1BP2PPP/1K2RB1R b - - 1 22,d5d4 f1d3 g6g7 e6d7,2472,78,98,165,advantage middlegame short,https://lichess.org/HwEa7L70/black#44,,2496972
462,0J3Ao,6k1/1b3p2/1r3PB1/3p4/6R1/P1r5/7P/5RK1 b - - 0 33,f7g6 f6f7 g8f8 g4h4 b6f6 f1f6,2472,77,100,133,advancedPawn crushing endgame long quietMove,https://lichess.org/AMsDM3c7/black#66,,26766
463,1lFtc,2r2rk1/1bbQ1ppp/p1p5/6q1/2N5/4P2P/PP3PP1/R1B2RK1 w - - 3 18,c4d6 g5d5 e3e4 d5d6 d7d6 c7d6,2472,79,100,55,advantage long middlegame,https://lichess.org/m5WzCHIl#35,Vant_Kruijs_Opening Vant_Kruijs_Opening_Other_variations,154129
464,cXdpl,3Q4/5pk1/6p1/4p2P/8/5PPK/8/5q2 w - - 1 58,h3g4 g6h5 g4h5 f1f3 h5h4 f3f6 d8f6 g7f6,2472,78,99,104,attraction crushing endgame queenEndgame veryLong,https://lichess.org/6FdRIRqW#115,,3369500
465,Ulpdl,3R1rk1/p1p1Q1p1/1p4q1/4p2p/4N3/2P3Pb/P1P3r1/4R2K b - - 1 29,f8d8 e7d8 g8h7 e4g5 h7h6 e1e5,2472,80,99,141,advantage discoveredAttack fork long middlegame,https://lichess.org/0HaVawcU/black#58,,2690534
466,wP3zV,r7/6p1/p7/3Pp3/2P2k2/8/5P2/R5K1 b - - 0 36,f4e4 a1d1 e4f5 c4c5,2472,80,98,156,crushing defensiveMove endgame quietMove rookEndgame short,https://lichess.org/k0TJ34lm/black#72,,5108742
467,4y9vw,4r1k1/p3rpp1/Q3b2p/8/1q2N3/2p5/PP2RPPP/3R2K1 w - - 0 24,b2c3 b4c4 e4f6 g7f6 a6c4 e6c4 e2e7 e8e7,2472,79,98,201,advantage middlegame veryLong,https://lichess.org/GGkUssHZ#47,,434789
468,tJZT0,2r2rk1/1p1bbppp/p2ppn2/n1q5/P2NPP2/1P3B2/2P1NQPP/R1B2R1K b - - 2 17,e6e5 c1a3 c5c7 f4e5 d6e5 a3e7,2473,76,98,257,crushing long middlegame,https://lichess.org/PxNaZi9j/black#34,Sicilian_Defense Sicilian_Defense_Classical_Variation,4838616
469,NB0DB,3r4/5pk1/6p1/1p1RPp1p/pP2qP2/P1Q3P1/5K1P/2R5 b - - 0 43,d8d5 e5e6 g7h7 c1e1,2473,76,100,158,crushing discoveredAttack endgame short,https://lichess.org/sPTCW2dp/black#86,,2026899
470,IonOG,k1r1n3/5p2/p1P1p1p1/P1QpP3/q2N2P1/8/5P2/2R3K1 b - - 2 34,e8c7 c1b1 c8b8 b1b8,2473,79,99,168,crushing endgame quietMove short,https://lichess.org/NlAZhzuB/black#68,,1646148
471,LuRYu,8/2RP1p1p/1k2p3/4P3/8/2P3K1/4r1rP/3R4 w - - 3 41,g3h4 g2g8 d1b1 b6c7,2473,80,100,46,crushing endgame quietMove rookEndgame short,https://lichess.org/piUIR3Dc#81,,1916027
472,rOvMy,8/7p/4kpp1/8/3K1PPP/8/8/8 b - - 3 54,g6g5 f4f5 e6d6 h4g5 f6g5 d4e4 h7h6 e4d4 h6h5 g4h5,2473,76,99,120,crushing endgame pawnEndgame veryLong,https://lichess.org/AAhxPMhn/black#108,,4670665
473,XsmjM,8/5pk1/4p2p/6p1/1p1BP1P1/1Pb1K3/7P/8 b - - 2 38,g7g6 d4c3 b4c3 e4e5 c3c2 e3d2 c2c1q d2c1,2473,78,99,200,bishopEndgame crushing endgame quietMove veryLong,https://lichess.org/ekCIfRcC/black#76,,2962022
474,gQSGb,2b3k1/6p1/p1Np2np/1p1p1q2/1P1P1P2/P4QPP/3N1P1K/8 w - - 1 39,f3c3 f5h3 h2g1 g6h4 c3f3 h4f3,2473,77,98,225,crushing endgame long quietMove,https://lichess.org/4VzbUfMC#77,,3709163
475,ComYA,5rk1/5ppp/p3p3/3bP2N/3Pp2R/2P1Q1PK/2q4P/8 b - - 3 29,c2d3 h5f6 g7f6 h4g4 g8h8 e3h6 d3f1 h3h4 f8g8 g4g8 h8g8 e5f6 f1f6 h6f6,2474,80,99,323,crushing endgame sacrifice veryLong,https://lichess.org/86EJvPi6/black#58,,1121532
476,TKcEQ,1r3r1k/p2n2bp/2p1Qnp1/6B1/2PP2P1/2N2P2/1P1R4/qBK4R w - - 1 23,g5h6 g7h6 h1h6 f8e8 h6h7 f6h7,2474,80,98,81,advantage long middlegame pin,https://lichess.org/9vs20h3o#45,,2565312
477,2BhfT,8/5p2/p2k2pp/7P/2K5/8/P4PP1/8 w - - 0 37,g2g4 d6e5 g4g5 g6h5 g5h6 e5f6,2474,77,98,136,crushing defensiveMove endgame long pawnEndgame,https://lichess.org/GlQSqjmT#73,,191691
478,jI5RD,3q2k1/5pp1/7p/1Np5/2B1Q3/P4PP1/1P4K1/3r4 w - - 5 36,b5c3 d1d4 c4f7 g8f7,2474,79,98,95,advantage endgame short,https://lichess.org/85BXuxrW#71,,3960267
479,DQFc8,4k2r/1q5p/5pp1/1p1nP3/3P4/R1PN2Pb/2Q2P1P/5RK1 w k - 1 23,f1e1 d5b4 e5f6 e8d8 d3f4 b4c2,2474,80,100,76,advantage defensiveMove long middlegame,https://lichess.org/SPzfav0i#45,,1174073
480,0NFLE,4Q3/4Bnk1/8/2P1q1p1/3p1pP1/4pP2/8/5K2 b - - 2 57,d4d3 e8f8 g7g6 f8g8 e5g7 g8g7 g6g7 c5c6 e3e2 f1f2,2474,78,99,153,crushing endgame exposedKing master veryLong,https://lichess.org/gLtPF3Jx/black#114,,32794
481,PGI6m,2b2rk1/pp2ppbp/2nq2p1/6Nr/2BP4/1P2BQ1P/P4PP1/2R2RK1 b - - 4 19,c6d4 f3f7 f8f7 c4f7,2474,80,98,122,crushing kingsideAttack middlegame sacrifice short,https://lichess.org/BJ5YC9Me/black#38,,2209284
482,MaYW4,8/p5p1/3kp3/PP1p4/5KP1/4P3/8/8 w - - 1 42,g4g5 g7g6 f4f3 e6e5,2474,78,98,203,crushing defensiveMove endgame master pawnEndgame quietMove short,https://lichess.org/5qqWHQjt#83,,1975542
483,aWLJL,8/b4p1p/p1k3p1/Pp2PP2/1Bp1K1P1/4P3/1P6/8 b - - 6 39,a7c5 b4c5 g6f5 g4f5 c6c5 f5f6,2475,77,99,201,bishopEndgame crushing endgame long,https://lichess.org/XktJOvCU/black#78,,3192684
484,lSPdO,8/8/1p6/pK6/3p1k2/3B4/8/8 w - - 12 66,b5b6 a5a4 b6c5 a4a3 d3c4 d4d3 c4b3 d3d2,2475,78,98,673,advancedPawn bishopEndgame crushing endgame quietMove veryLong,https://lichess.org/mXDU6Ydn#131,,4150243
485,vwjm2,r1br2k1/1p3p1p/p3p1p1/4b3/1q1N2P1/1B2B3/PPQ4P/3R1RK1 b - - 0 19,e5d4 c2f2 d4e3 d1d8 g8g7 f2e3,2475,78,100,187,advantage long middlegame,https://lichess.org/LMrBFhBq/black#38,,5068784
486,n2TfX,4r1k1/4rp2/2R2n1Q/3p4/N2P4/q3P3/5pP1/2R2K2 w - - 2 33,h6f6 a3d3 f1f2 d3e3 f2f1 e7e4 c6c3 e4f4 f6f4 e3f4,2475,79,99,75,crushing fork middlegame veryLong,https://lichess.org/etT8D3XM#65,,4288698
487,2Fxi8,3r1rk1/p4ppp/1p1q4/3B4/4nP2/6P1/PP5P/R1BQ1RK1 w - - 0 20,d5e4 d6d1 f1d1 d8d1 g1f2 f8c8,2475,79,99,205,advantage long middlegame,https://lichess.org/bQS9k6vI#39,,197659
488,AthAG,2b4k/7p/4p1pP/p2pP1P1/PNpPp3/K1P1P3/8/8 b - - 24 71,a5b4 a3b4 h8g8 b4c5 g8f7 c5d6,2475,78,99,166,advantage bishopEndgame endgame long,https://lichess.org/VGKNVNji/black#142,,953622
489,UqLgE,4b3/8/k2N4/p5pp/3PP3/1K6/7P/8 b - - 3 39,g5g4 d6e8 h5h4 e8c7 a6b7 c7e6,2475,79,100,113,crushing defensiveMove endgame hangingPiece long,https://lichess.org/67IHKA5w/black#78,,2697004
490,DRZPl,2r1k2r/3bPpQ1/4p2P/3p4/5N2/4q3/2p3BK/5R2 b - - 1 42,e8e7 f4d5 e6d5 g7f6 e7e8 f6h8 e8e7 h8f6,2475,77,99,475,crushing interference middlegame sacrifice veryLong,https://lichess.org/E1IjuXov/black#84,,1175882
491,oNJFK,1kr5/pp3Rp1/4p2p/q2pP3/2nQ2PP/3N4/PPP5/2K5 w - - 4 34,a2a3 a5d2 c1b1 d2d1,2476,76,99,419,crushing endgame queensideAttack short,https://lichess.org/Woh65arU#67,,4405601
492,yJcxJ,2rr3k/6pp/7q/p2n4/1p2Q2P/1P1B1PP1/P1P5/1K1RR3 w - - 4 34,e4g4 d5c3 b1a1 c3d1 e1d1 c8c2,2476,77,98,115,advantage discoveredAttack fork long middlegame,https://lichess.org/ArlD8jfK#67,,5276212
493,tPWc8,2r5/1PPk2pp/8/8/P4p2/4pP2/6PP/5K2 w - - 1 38,b7c8q d7c8 h2h4 g7g6,2476,79,98,147,crushing defensiveMove endgame hangingPiece master short,https://lichess.org/0wTt6wjf#75,,4847017
494,RLxMM,4q1k1/pb1N1pp1/1p2pb1p/2r5/8/1R6/PB3PPP/1B1R2K1 b - - 13 25,c5d5 d7f6 g7f6 d1d5 b7d5 b3g3 g8f8 b2a3,2477,77,99,170,advantage kingsideAttack middlegame veryLong,https://lichess.org/58YCNwAD/black#50,,2392098
495,GXSCI,8/8/p1p2k2/4R3/1P2Kp2/5P1r/8/8 w - - 0 46,e4f4 h3h4 f4g3 f6e5 g3h4 e5f4 h4h3 f4f3,2477,79,99,126,crushing deflection endgame rookEndgame veryLong,https://lichess.org/HULGwN9c#91,,1446726
496,Gq68n,8/2k5/p1P2pp1/P2K4/1P6/8/8/8 w - - 0 49,d5e6 c7c6 e6f6 c6b5 f6g6 b5b4 g6g5 b4a5,2477,78,99,96,crushing endgame pawnEndgame veryLong,https://lichess.org/z0z49fnv#97,,1473080
497,1DQFS,5r1k/p5r1/2pR4/6n1/NpB1p2q/4R3/PPP1QPP1/6K1 w - - 1 36,e3g3 g7h7 g3h3 g5h3,2477,79,98,204,crushing middlegame quietMove short,https://lichess.org/MawX8lcK#71,,106473
498,C2YvS,2k3r1/5p2/p2q4/2p4P/2P1P3/5P2/P1R1K1p1/6Q1 w - - 1 37,h5h6 g8d8 h6h7 d6d3 e2f2 d3c2,2477,80,98,219,crushing endgame fork long quietMove,https://lichess.org/mHrWVDBx#73,,1053512
499,zMfKm,3r2k1/pp3p1p/1q1bpNp1/3p4/6Q1/1Pr4P/P1P2PP1/3R1RK1 b - - 1 25,g8h8 g4h4 h8g7 f6g4,2478,78,99,154,advantage defensiveMove middlegame short,https://lichess.org/jR355hK6/black#50,,5368296
500,icDkF,4RB1k/pp3rpp/2b5/8/3b2P1/6KP/P7/1R6 w - - 8 30,e8d8 d4e5 g3h4 e5f6,2479,78,99,423,crushing endgame short,https://lichess.org/VeTfAmnk#59,,3900831
501,WfFse,8/3k1p2/1P1P4/2K1P1pp/8/5N1P/6r1/8 b - - 0 43,g5g4 e5e6 d7e6 f3d4,2479,79,99,133,attraction crushing endgame short,https://lichess.org/hnSRrkNQ/black#86,,2855737
502,kAoKa,r2k3r/3n4/4Q3/p2pP1p1/2pP2Pn/2P5/P3B2P/q3BRK1 b - - 0 26,a1a2 f1f7 a8a7 e6e7 d8c8 e5e6,2479,79,100,88,advantage exposedKing long middlegame,https://lichess.org/xVO6EGFj/black#52,,4037598
503,pZQbd,2rq1rk1/pb2bp1p/4pnpQ/1p1nN3/3P4/P7/1P2N1PP/RBB2R1K b - - 2 19,f6d7 e5f7 d7e5 d4e5 f8f7 f1f7,2480,77,98,110,advantage long middlegame,https://lichess.org/GyAPOZRO/black#38,,4510629
504,DhBPx,5rk1/1pP2ppp/r7/p2Pp3/4Pn1n/2B3Pq/PP3P1P/R2QNRK1 w - - 1 21,c3e5 h4f3 d1f3 a6h6 f3g2 f4g2,2480,79,98,177,advantage long middlegame quietMove sacrifice,https://lichess.org/VilRWoUu#41,,1197783
505,jYgoP,8/p2P1Q2/1p1q3p/2p3p1/4k3/7P/PP4P1/6K1 b - - 2 45,d6d1 g1f2 d1d4 f2g3,2480,78,99,164,crushing defensiveMove endgame master queenEndgame short,https://lichess.org/R75lAmEF/black#90,,3983891
506,dJGbB,8/p2k3R/rn1r3p/3p2p1/1R1B1p2/5P2/P5PP/6K1 b - - 12 35,d7c6 h7a7 a6a7 b4b6 c6c7 b6d6,2481,78,99,166,advantage deflection endgame long,https://lichess.org/ypugwNfj/black#70,,3436998
507,fmBHx,8/1p5p/8/p1P2k2/8/3K2PP/8/8 b - - 0 48,h7h5 d3c4 f5e5 g3g4,2481,79,98,86,crushing endgame pawnEndgame short,https://lichess.org/zH3VB4aZ/black#96,,3652345
508,z95ap,8/8/p2K4/1p5p/2pB2bP/2P3P1/Pk6/8 w - - 0 48,d6c6 b5b4 c6c5 b4b3 a2b3 c4b3,2481,78,98,61,bishopEndgame crushing endgame long master,https://lichess.org/pDy0jVxH#95,,5349012
509,K0E3U,r3r1k1/1b2bppp/pq2p3/1pppN1P1/8/P2P3P/B1P1Q1P1/3R1R1K b - - 2 25,f7f5 g5f6 e7f6 f1f6,2481,77,100,184,advantage enPassant middlegame short,https://lichess.org/G8pIZfEQ/black#50,,1749409
510,els8o,1r4k1/pQ1R1pbp/6p1/8/3NPq2/5P2/P3KRPn/8 w - - 4 32,b7c7 f4c7 d7c7 g7d4,2481,80,98,87,advantage middlegame short,https://lichess.org/7KfB7YwC#63,,3564457
511,lEYm5,8/8/3k3p/2p3pP/2PpK1P1/8/1p6/1B6 w - - 6 51,e4d3 d6e5 d3d2 e5f4 b1f5 d4d3 f5d3 f4g4 d2c2 g4h5,2482,79,99,85,bishopEndgame crushing deflection endgame veryLong,https://lichess.org/jur7qRfB#101,,4130623
512,HYqny,3r2k1/6pp/B2qp3/3b4/P5nP/2B1PpP1/1P3P2/1Q1R2K1 w - - 3 33,a6c4 d6g3 f2g3 f3f2 g1f1 d5c4 f1g2 d8d1 b1d1 g4e3 g2f2 e3d1,2482,78,99,110,advancedPawn advantage attraction discoveredAttack fork middlegame sacrifice veryLong,https://lichess.org/mWHYsXmj#65,,1535947
513,IODjC,8/5p1k/1p2q1pp/pQ6/5R2/P3PP2/1P1r1PKP/8 w - - 7 33,b2b4 e6e3 f4f7 h7g8 g2h3 e3e6,2482,79,98,59,crushing endgame long pin,https://lichess.org/Ka99qo9B#65,,1608202
