,PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,ID
601,XvN6y,1r6/3k4/2n2pP1/3p1p2/p1pP3Q/2q3P1/5K2/4R2R w - - 2 34,h4f6 b8b2 e1e2 b2e2 f2e2 c6d4 f6d4 c3d4,1830,75,100,141,attraction crushing endgame veryLong,https://lichess.org/jyxtxnms#67,,2965690
602,Xuxap,3r2rk/pp3p1p/2p2P2/3n3Q/3qN3/P2B3P/2P3P1/5R1K b - - 3 27,g8g6 e4g5 d5f6 f1f6,1830,75,100,184,crushing master middlegame short,https://lichess.org/oA2Gl90F/black#54,,2965112
603,jCY6f,8/p1B4p/3p1r2/3Qp3/2P4q/3P1R1P/PP1bk1P1/1K6 w - - 7 31,f3f6 h4e1 b1c2 e1d1,1830,75,100,328,endgame mate mateIn2 short,https://lichess.org/Pc1dsdDq#61,,3952431
604,YGGme,r3kr2/pb2qpQR/1p2p3/2ppN3/3P1P2/2P1P3/PP4P1/2K5 b - - 5 30,a8c8 e5g6 e7d6 g6f8 d6f8 h7h8 f8h8 g7h8,1830,75,100,126,advantage middlegame pin trappedPiece veryLong,https://lichess.org/XAaCCJPT/black#60,,2995250
605,9UEeW,2rq4/p3rpk1/1p3np1/2nB2Np/3Q3P/5P2/PPP3P1/2KR3R w - - 3 21,h1e1 e7e1 d1e1 d8d5 d4d5 f6d5,1830,75,100,175,advantage long middlegame,https://lichess.org/YpUiM4Hj#41,,830302
606,ukXVE,r7/1p1R1Rpp/2n1k3/p2p4/1P1q4/P1p3P1/7P/3Q3K w - - 5 28,d1e2 d4e4 e2e4 d5e4,1830,75,100,67,crushing endgame short,https://lichess.org/363m8365#55,,4964261
607,nb5CI,6r1/6k1/p7/1p4R1/1P6/P4Rp1/2r4P/6K1 b - - 1 43,g7h7 f3f7 h7h6 g5g8 g3h2 g1h1 c2c1 h1h2,1830,75,100,451,crushing deflection endgame rookEndgame veryLong,https://lichess.org/jzGtcu3Y/black#86,,4337656
608,CkD3u,r1b1kb1r/pp3pp1/1q3n2/1N2p1p1/4P3/1Q2B3/PP4PP/3R1K1R b kq - 3 17,f8c5 e3c5 b6c5 b5d6 c5d6 d1d6,1831,75,100,174,advantage long middlegame,https://lichess.org/cPQdOCQQ/black#34,Scotch_Game Scotch_Game_Goring_Gambit,1115163
609,ImksZ,8/8/7p/Kpk3p1/6P1/P7/7P/8 w - - 7 49,a5a6 b5b4 a3b4 c5b4 a6b6 b4c4 b6c6 c4d4 c6d6 d4e4,1831,75,100,463,crushing defensiveMove endgame master pawnEndgame veryLong,https://lichess.org/p5qlE7Rs#97,,1643278
610,sqajH,8/8/1k6/3Pp3/P3Kp2/8/8/8 b - - 1 60,b6a5 d5d6 a5b6 a4a5 b6c6 a5a6,1831,75,100,202,crushing endgame long pawnEndgame,https://lichess.org/WcJkE1wa/black#120,,4797334
611,KtXWf,8/8/7p/4K1p1/6P1/1k6/5Q2/1q6 b - - 3 51,b1b2 f2b2 b3b2 e5f5 b2c3 f5g6,1831,74,100,100,crushing endgame long queenEndgame,https://lichess.org/25xUu8CR/black#102,,1827091
612,Vyjcu,8/p4pkp/3Q1np1/8/4B3/4P3/1q3nPP/5RK1 w - - 0 31,f1f2 b2f2 g1f2 f6e4 f2e2 e4d6,1831,74,100,139,attraction crushing endgame fork long,https://lichess.org/gNcmWSYc#61,,2795978
613,DuTEC,4k3/5R2/p2pp1P1/1p4Nn/3PB3/P3n1p1/1r6/4K3 b - - 1 43,g3g2 e4c6 e8d8 g5e6 d8c8 f7f8,1831,75,100,376,endgame exposedKing long mate mateIn3,https://lichess.org/IhiKFZ4F/black#86,,1216631
614,tQRoi,r4k2/pp1n1pbR/6r1/3P4/7Q/3qBP2/PP3P2/4R2K b - - 4 26,d3d5 h7h8 g7h8 h4h8 g6g8 e3h6,1831,74,100,102,long master mate mateIn3 middlegame sacrifice,https://lichess.org/uz3sCYOJ/black#52,,4848275
615,lJxvF,4r1k1/1R1N1p2/3p4/1p1Qbq1p/3Pp2p/4P2n/3N1PK1/7R w - - 0 29,d7e5 f5f2 g2h3 f2g3,1831,75,100,853,fork mate mateIn2 middlegame sacrifice short,https://lichess.org/6a7SqFHF#57,,4138316
616,YI93W,8/8/5p1p/2Bp1P1P/K1kP2P1/4b3/8/8 b - - 0 50,e3d4 c5d4 c4d4 g4g5,1831,75,100,154,bishopEndgame crushing endgame short,https://lichess.org/bwqYP7Sq/black#100,,2997817
617,cZP2A,1k1r4/pp2p2p/6pb/1N2q3/P7/1P2r3/5QPP/2R1R1K1 b - - 1 22,e3e1 c1e1 h6e3 f2e3 e5e3 e1e3,1831,75,100,129,advantage long middlegame,https://lichess.org/guWRHcLH/black#44,,3371901
618,dhHE7,8/p1p5/2k2P2/P1p1R1p1/1p4P1/1P5K/5r1P/8 w - - 1 36,e5f5 f2f5 g4f5 c6d7,1831,75,100,162,crushing defensiveMove endgame rookEndgame short,https://lichess.org/8XVpjdTL#71,,3470616
619,hFCaA,4r3/1pkb3p/p2R2p1/5p2/2P5/1P2BP2/P5PP/6K1 w - - 0 34,e3f4 g6g5 d6a6 g5f4,1831,75,100,82,advantage endgame short,https://lichess.org/eXc0EoGx#67,,3780535
620,hwjLP,r5k1/pp3qp1/1bpp2r1/3n2BQ/3P1P2/2P3N1/PP4KP/R3R3 w - - 3 27,f4f5 d5f4 g5f4 g6g3 h2g3 f7h5,1831,74,100,138,advantage discoveredAttack long middlegame,https://lichess.org/tOjZLKOe#53,,3842297
621,siIJD,5rk1/p4ppp/8/8/2Pq4/1P3PQ1/P4K1P/4R3 w - - 7 29,e1e3 f8e8 g3f4 d4d2 f2g3 d2e3 f4e3 e8e3,1831,74,100,162,crushing deflection endgame pin veryLong,https://lichess.org/bXFEUas4#57,,4785705
622,QiSi7,r1q3k1/5r1p/6pR/pp1pBb2/2pP4/2P2PQ1/PP3K2/7R b - - 3 31,b5b4 h6g6 f5g6 g3g6,1831,74,100,209,crushing kingsideAttack middlegame short,https://lichess.org/assdS4Ne/black#62,,2336287
623,s8PjM,r3k2r/2qn1pp1/p1p1pnp1/2P5/PP2N1P1/3Q1N1P/5P2/R3K2R b KQkq - 0 18,d7e5 e4d6 e8f8 f3e5,1831,75,100,281,advantage interference middlegame short,https://lichess.org/Z2AUrdBz/black#36,Queens_Gambit_Declined Queens_Gambit_Declined_Marshall_Defense,4734856
624,JSCC2,r4rk1/pbp2p1p/1p3p2/3Pn3/2PN1q2/2QB4/P4PPP/1R3RK1 w - - 7 19,g2g3 f4d4 c3d4 e5f3 g1g2 f3d4,1831,75,100,140,advantage attraction fork long middlegame sacrifice,https://lichess.org/jqCIemGU#37,,1701734
625,n1gl5,4r1k1/7p/p2br3/1p1pNppq/3P1P2/2P1B1Pb/PP3Q1P/R3R1K1 w - - 0 26,f2f3 h5f3 e5f3 e6e3 e1e3 e8e3,1831,75,100,194,advantage long middlegame,https://lichess.org/u2sAuDIS#51,,4287557
626,vWLvC,3q2k1/1Q4pp/3pPb2/p1pP4/8/P7/1r4PP/5RK1 b - - 3 32,b2d2 b7f7 g8h8 f1f6 g7f6 e6e7 d8e7 f7e7,1831,74,100,292,advancedPawn crushing endgame sacrifice veryLong,https://lichess.org/qIQUwnz6/black#64,,5031752
627,ATNvF,2r5/3Q1p1p/p5pk/1pP5/4P3/8/qP4PP/4R1K1 b - - 0 30,c8c5 d7d2 h6g7 d2d4,1831,75,100,56,crushing endgame master short,https://lichess.org/BGbD9imO/black#60,,916696
628,Mz7kz,6k1/pp3pp1/2prR2p/7P/5R2/5Q2/PPq2PP1/6K1 b - - 0 23,f7e6 f4f8 g8h7 f3f7 d6d1 g1h2 d1h1 h2h1,1831,74,100,218,clearance crushing endgame master veryLong,https://lichess.org/H2wQqeHy/black#46,,2010203
629,cIGTA,4r1k1/q5pp/p7/1p1p4/1P1n2n1/P1NB4/2PQ1PPP/R5K1 w - - 0 23,c3d5 d4e2 d3e2 a7f2 g1h1 e8e2,1832,75,100,287,crushing discoveredAttack kingsideAttack long middlegame sacrifice,https://lichess.org/AsFd3KcZ#45,,3347987
630,Wnko7,r4r2/6pk/4p1pp/p3P2P/P3Q1P1/8/1q6/R2R3K b - - 0 32,f8f2 h5g6 h7g8 e4a8,1832,75,100,101,crushing endgame short,https://lichess.org/AxyMcygl/black#64,,2867775
631,wp8AW,1rb1k2r/p3ppb1/2pp1np1/4P2p/5P2/1PB2Q2/q1P3PP/1NKR1B1R b k - 0 14,d6e5 f3c6 c8d7 d1d7,1832,74,100,79,advantage middlegame short,https://lichess.org/CfTASfrn/black#28,Sicilian_Defense Sicilian_Defense_Dragon_Variation,5145507
632,PSu9a,r3nQ1k/2q3bp/p1npB1p1/6B1/4P3/2pP3P/1P1N2P1/5RK1 b - - 1 22,g7f8 f1f8 h8g7 f8g8,1832,75,100,75,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/0F3Be1Gm/black#44,,2227013
633,rPtkr,rq1r1k2/5p1Q/p1n2b2/1p1p4/8/1NP1B3/1P4P1/1K2RB2 b - - 0 27,b8g3 e3h6 f6g7 h7h8,1832,74,100,321,mate mateIn2 middlegame pin short,https://lichess.org/sCHce4i1/black#54,,4672021
634,RwjdC,r1b1r1k1/1p1pPppp/p1n5/6q1/8/1B3Q2/PP3PPP/R3R1K1 b - - 1 17,e8e7 f3f7 e7f7 e1e8,1832,75,100,233,kingsideAttack mate mateIn2 middlegame pin sacrifice short,https://lichess.org/FhO7hUxY/black#34,Sicilian_Defense Sicilian_Defense_Smith-Morra_Gambit_Accepted,2444015
635,GiJ6d,1r1q1rk1/3bppbp/2pp2p1/p7/2Q1PP2/1PN1B3/P1P3PP/3R1RK1 w - - 0 16,e3d4 b8b4 d4g7 b4c4,1832,74,100,108,advantage middlegame short,https://lichess.org/MgKmKJSI#31,Sicilian_Defense Sicilian_Defense_Dragon_Variation,1462129
636,IvPE0,2r5/5k2/4p1p1/1pb1BpP1/7P/1BRK2P1/Pr6/8 w - - 0 40,c3c5 b2b3 a2b3 c8c5,1832,74,100,96,advantage endgame intermezzo master short,https://lichess.org/5QXrrdcE#79,,1655421
637,9wZQ1,8/8/8/2Pk1p2/3PnP1P/4K3/8/8 w - - 3 49,h4h5 e4f6 h5h6 f6g4 e3d3 g4h6,1832,75,100,226,crushing endgame knightEndgame long,https://lichess.org/7etAl3Ur#97,,870421
638,TFQsu,rn5k/5q1P/2p2b2/1p1b1Q2/p2P1PP1/8/PPP5/2KR3R b - - 2 26,d5h1 f5c8 h8h7 d1h1,1832,75,100,161,crushing intermezzo middlegame short,https://lichess.org/NCdRn3fb/black#52,,2558107
639,jMgGK,6B1/4k1p1/4P1b1/4K3/8/8/8/8 w - - 0 89,e5d5 e7f8 g8f7 g6f7 e6f7 f8f7,1832,75,100,278,bishopEndgame crushing endgame long,https://lichess.org/AZFCDFCS#177,,3966883
640,JU6L8,5rk1/r1p2pp1/pb5p/4qb2/P2p4/1Q3P2/1B1P2PP/RN3RK1 b - - 2 22,d4d3 b3b6 c7b6 b2e5,1832,75,100,143,advantage middlegame short,https://lichess.org/b5AuCkAC/black#44,,1704421
641,vwSUf,4b1k1/1r3p2/4pQB1/3pP1Np/3P3P/p1p1n1P1/P2q2P1/5RK1 b - - 0 39,e3f1 g6h7 g8f8 g5e6,1832,74,100,153,kingsideAttack mate mateIn2 middlegame pin short,https://lichess.org/1Z4myRak/black#78,,5068393
642,i7e3v,2k3nr/ppp2ppp/8/q7/2n5/P1B2B2/1PP2PPP/R2rR1K1 w - - 0 14,c3a5 d1a1 e1a1 c4a5,1832,75,100,176,advantage intermezzo middlegame short,https://lichess.org/14qh0y54#27,Scandinavian_Defense Scandinavian_Defense_Anderssen_Counterattack,3857856
643,4RuNz,r2qk2r/ppp1nppp/6n1/b3Pb2/Q3NP2/2PB4/PP4PP/R1B2RK1 b kq - 2 13,c7c6 e4d6 e8f8 d3f5 e7f5 d6f5,1832,75,100,129,advantage discoveredAttack long middlegame,https://lichess.org/DrJs1teM/black#26,Four_Knights_Game Four_Knights_Game_Halloween_Gambit,389711
644,lmqAp,1R6/5kp1/2qP2p1/1p6/4NP2/4K3/8/8 b - - 1 42,b5b4 e4g5 f7f6 b8f8,1832,74,100,155,endgame mate mateIn2 short,https://lichess.org/w6e9dqxB/black#84,,4179249
645,v2bOs,3rr1k1/5p1p/4bQp1/1p2Pp2/p1qB4/P1P4P/1P2R1P1/4R2K b - - 16 40,d8d7 d4e3 f5f4 e3f4 c4f4 f6f4,1833,75,100,176,crushing long middlegame quietMove,https://lichess.org/Tdz96896/black#80,,4989543
646,ppWmc,8/8/8/8/2p5/2kn4/2B5/1K6 w - - 27 80,c2d3 c3d3 b1c1 d3c3,1833,75,100,336,crushing defensiveMove endgame master short,https://lichess.org/8fTm5uCD#159,,4533102
647,ooNAn,2r3k1/p4pp1/6qp/3P1b1r/2P5/4QN1P/P4PP1/2R1R1K1 w - - 5 29,g2g4 h5h3 f3e5 h3e3 e5g6 e3e1,1833,74,100,444,advantage kingsideAttack long middlegame pin,https://lichess.org/BFF6RerB#57,,4443779
648,BqlTe,6k1/1p3pp1/rN5p/8/3QPP2/3n2P1/p2qb1BP/R3R1K1 w - - 1 33,b6c4 d2e1 a1e1 d3e1,1833,75,100,215,advantage kingsideAttack master middlegame short,https://lichess.org/vJjiWYmp#65,,1036900
649,QvXLb,2br1rk1/p7/4p1p1/2Nn3q/8/P4RPp/2Q1PP1P/3R2KB w - - 4 31,c2e4 d5c3 f3f8 d8f8,1833,75,100,144,advantage master middlegame short,https://lichess.org/RAQWGqTF#61,,2354698
650,IRiL0,1r5k/5Q2/3p4/p2P1pR1/PrBq1PbP/1P4R1/KP6/8 w - - 11 47,h4h5 b4a4 b3a4 d4b2,1833,75,100,210,mate mateIn2 middlegame sacrifice short,https://lichess.org/dEIr0jLh#93,,1613339
651,SS9uh,r3r1k1/pp3ppp/8/1q1pRb2/3Q1P2/B1P5/P5PP/R6K b - - 4 19,f5e4 d4e4 d5e4 e5b5,1833,75,100,73,advantage middlegame short,https://lichess.org/anR7x5Os/black#38,,2488868
652,mmk9h,r6r/pp3pk1/7p/q3bQpR/3p4/2PB2P1/PP3PP1/2K4R w - - 0 26,h5h6 e5f4 g3f4 a5f5 d3f5 h8h6,1833,74,100,108,advantage discoveredAttack long middlegame,https://lichess.org/2mRG0mf5#51,,4266624
653,SPwMv,8/4R3/p1p4P/1pk2p2/8/8/PPN1p2r/1K6 w - - 1 36,h6h7 h2h1 c2e1 h1e1 b1c2 e1h1,1833,75,100,236,advantage endgame long,https://lichess.org/ez7l0vIL#71,,2485712
654,b52bh,3r3k/1R1P4/4P2p/5p2/5P2/p6P/P5PK/2r5 b - - 2 38,c1e1 b7c7 e1e6 c7c8 e6d6 c8d8,1833,75,100,169,crushing endgame long pin quietMove rookEndgame,https://lichess.org/u0rAQKYt/black#76,,3241759
655,qWsEq,8/8/4Pb1p/2pR1B2/2r3k1/8/4K3/8 b - - 2 48,g4f4 f5d3 c4d4 d5f5 f4g4 f5f6,1834,75,100,154,clearance crushing endgame fork long,https://lichess.org/oKPJfwO1/black#96,,4593920
656,n88Sl,6k1/1p3pp1/p3r2p/3P4/3P1q2/1Pnn1N1P/1Q3PP1/4R1K1 w - - 0 28,b2c3 e6e1 f3e1 f4f2 g1h2 d3e1,1834,75,100,559,crushing endgame long,https://lichess.org/RVwTXhTp#55,,4296815
657,Rc1Un,2kr2r1/ppp2p1p/2nbpB2/8/2PP4/2N2N1q/PP2QPP1/R2R2K1 w - - 0 14,g2g3 d6g3 f2g3 g8g3,1834,74,100,83,advantage kingsideAttack middlegame short,https://lichess.org/xIaZ9f8K#27,Scandinavian_Defense Scandinavian_Defense_Portuguese_Gambit,2415066
658,yY5Lt,8/6kp/B5p1/1p3p2/2b2P1P/P5P1/4pK2/3rR3 b - - 4 39,d1e1 f2e1 g7f6 a3a4 f6e7 a6b5,1834,75,100,85,crushing endgame long,https://lichess.org/zCBlGmz2/black#78,,5296602
659,wjE1M,2k2b2/p3p3/2p1p3/2P5/1Pr5/2B3pP/P5P1/4R1K1 w - - 0 28,e1e3 f8g7 e3g3 g7c3,1834,74,100,93,advantage endgame short,https://lichess.org/2v68ZsBy#55,,5137159
660,2iRTn,8/8/2p5/1pP1pkpp/1P6/3K2PP/5P2/8 b - - 0 37,g5g4 h3g4 h5g4 d3e3 e5e4 e3d4,1834,75,100,126,crushing endgame long pawnEndgame zugzwang,https://lichess.org/dIsCVUAY/black#74,,237737
661,fQJGZ,b2r2k1/2q2pb1/6pp/1p6/3p2Q1/2nP1N2/P1P2PPP/R3RBK1 w - - 10 28,g2g3 h6h5 g4f4 c7f4 g3f4 a8f3,1834,75,100,135,advantage capturingDefender long middlegame,https://lichess.org/JFQty6Sw#55,,3621230
662,we9px,2r3k1/p1P1R1pp/1p3n2/5p2/5P2/2B4P/PPn3P1/6K1 b - - 0 27,c2e3 c3f6 g7f6 e7d7 c8c7 d7c7,1834,75,100,108,crushing endgame long,https://lichess.org/tZW0QUtt/black#54,,5130002
663,taIZo,2q2r2/6pk/1p3p1p/p1pRr2P/P1PpP2K/1P1P2P1/4Q3/5R2 w - - 3 34,f1f5 c8f5 d5e5 f5e5,1834,75,100,82,crushing endgame master short,https://lichess.org/ZL9Z28O3#67,,4862316
664,9gMsS,3k4/p1q3r1/2pbpn2/1P1p4/P2P1P2/3QP2p/3B2P1/2R2RK1 w - - 0 31,c1c6 g7g2 g1h1 c7g7,1834,75,100,72,crushing defensiveMove middlegame short,https://lichess.org/NDleIM6Z#61,,847536
665,R6bW9,2r2bk1/1p3p2/4NQp1/3pP3/2q5/8/p4P1K/6R1 b - - 0 41,c8c7 g1g6 f7g6 f6f8 g8h7 e6g5,1834,74,100,317,endgame long mate mateIn3,https://lichess.org/jx6SIknS/black#82,,2370418
666,0w0pY,8/p7/1p1p3p/2p1k3/2P4P/1P3K2/P5P1/8 b - - 0 42,h6h5 g2g4 d6d5 c4d5,1834,75,100,194,crushing endgame pawnEndgame short,https://lichess.org/bLNZ9W4g/black#84,,81527
667,sxBdV,5rk1/1pp3p1/r2pPb2/2n3q1/p1P5/P6R/2Q5/1B5K b - - 3 36,f8e8 h3h8 g8h8 c2h7,1834,75,100,531,attraction mate mateIn2 middlegame sacrifice short,https://lichess.org/oK91Ek2R/black#72,,4806690
668,ybWq0,2r3k1/5p1p/6p1/p2Rp3/8/1P5Q/P1q2PPP/6K1 w - - 0 24,g2g3 c2b1 h3f1 c8c1 d5d8 g8g7 f1c1 b1c1,1834,74,100,101,clearance crushing endgame pin veryLong,https://lichess.org/yN2VKC36#47,,5301423
669,xBBWL,7r/p1pk3q/2pbp1r1/6B1/2PP1p1P/4Q1P1/PP6/4RRK1 w - - 0 23,g3f4 h7h4 e3e6 g6e6 g5h4 h8h4,1834,75,100,98,advantage long middlegame pin,https://lichess.org/EUqvPxcl#45,,5176603
670,rMDWE,8/1p6/pPp4r/P2p2k1/3Pp1p1/4P1Pr/1R3PK1/2R5 w - - 7 47,b2b1 h3h2 g2f1 h6f6 b1b2 h2h1 f1e2 h1c1,1834,74,100,128,crushing endgame rookEndgame skewer veryLong,https://lichess.org/n4jzfgG2#93,,4666815
671,MzYFd,7r/4kp2/7P/1pq1Pp2/2p2P2/2P2Q2/1P6/6RK w - - 3 42,f3h5 c5c6 h1h2 h8h6 h5h6 c6h6,1834,74,100,175,crushing endgame long pin,https://lichess.org/SKw8oSp4#83,,2010854
672,nmVA2,8/3B4/b7/2P3k1/5b2/1P2B1p1/3K4/8 w - - 0 42,c5c6 g3g2 e3f4 g5f4,1835,74,100,261,advancedPawn bishopEndgame crushing endgame short,https://lichess.org/3Apb6dfS#83,,4353889
673,2WIK3,1r3r1k/2q3pp/1pnpBn2/2p1pp2/2P5/PRBPP3/1Q3PPP/1R4K1 w - - 4 24,b3b6 b8b6 b2b6 f8b8 b6b8 c6b8,1835,75,100,948,advantage long middlegame,https://lichess.org/PoVJSRhp#47,,220483
674,myiXU,8/2Q5/1p4pp/p4pbk/2pP4/P1PbqN2/1P4PP/4B2K b - - 1 36,e3e2 c7g3 e2f1 f3g1 f1f4 g3h3,1835,75,100,143,advantage endgame long,https://lichess.org/7Oqghboh/black#72,,4283438
675,NVFcu,r4rk1/ppq2p2/3bp1pP/3p2p1/2pP2P1/2P1PQ2/PP1N1P2/R3K2R b KQ - 2 20,g8h7 f3f6 f8g8 d2f3,1835,75,100,67,crushing middlegame short,https://lichess.org/WKPiU9vP/black#40,,2055494
676,aTGPo,r4rk1/1pp2pp1/p6p/8/B5Q1/2Pq4/PP3PPK/R1B5 w - - 0 19,c1h6 d3h7 g4g7 h7g7 h6g7 g8g7,1835,75,100,107,advantage long middlegame pin,https://lichess.org/e12uCi9U#37,,3188440
677,uOTzu,8/8/7p/2p2K1P/P5P1/1P6/3b2k1/8 b - - 2 52,g2g3 g4g5 d2g5 a4a5 g5d8 a5a6 d8b6 f5g6 c5c4 b3c4,1835,74,100,121,bishopEndgame crushing endgame quietMove veryLong,https://lichess.org/yDlPuW52/black#104,,4933430
678,fDLT4,1k5r/1p5p/pq1Rr1p1/5pB1/8/3Q4/PP3PPP/R5K1 b - - 0 26,e6d6 g5f4 h8d8 a1d1,1835,75,100,115,advantage defensiveMove endgame master pin short,https://lichess.org/9cuVr6jF/black#52,,3603143
679,q3g2U,4r1k1/1r5p/pp2p1p1/q3bpRQ/P7/4B2P/6P1/3R3K b - - 3 30,e5f6 g5g6 h7g6 h5g6 b7g7 g6e8,1835,75,100,255,advantage fork long middlegame sacrifice,https://lichess.org/bk9PvBe5/black#60,,4552879
680,rAjDP,5bk1/4pp2/1p1p2Pp/8/3p4/1P1P1Q2/1rq3PP/R3B1K1 b - - 0 26,f7f6 f3d5 g8h8 a1a8 c2g2 d5g2 b2g2 g1g2,1835,75,100,99,crushing endgame pin veryLong,https://lichess.org/0IaPLC4j/black#52,,4650349
681,3bN5I,8/5b2/pBp3p1/P1P2p2/3k1Kp1/6P1/5P1P/8 w - - 9 54,f2f3 g6g5 f4g5 g4f3,1835,74,100,355,bishopEndgame crushing deflection endgame short,https://lichess.org/WULwC2yw#107,,315320
682,lBsDq,1r2b2R/4kpK1/4p3/3pP3/p2N4/P1r1P3/5R2/8 b - - 1 45,c3a3 d4c6 e7d7 c6b8,1835,75,100,451,crushing endgame short,https://lichess.org/MTzjrObr/black#90,,4126771
683,QsduF,4r2k/p4p2/1p1p1b2/3P1Np1/6Q1/6P1/Pq4PP/5RK1 b - - 1 32,e8e2 g4h5 h8g8 f5h6 g8g7 h5f7 g7h6 f1f6 b2f6 f7f6,1835,75,100,102,crushing deflection endgame exposedKing veryLong,https://lichess.org/PuDYhwr4/black#64,,2350599
684,i5YuP,8/1p1k4/2pP2p1/2PbP3/5B2/1p6/P2K2P1/8 w - - 0 40,f4g5 b3a2 e5e6 d7e6 d6d7 e6d7,1835,74,100,139,advancedPawn bishopEndgame crushing endgame long,https://lichess.org/xncygdNS#79,,3854953
685,OcpY7,8/4b3/5k2/1R2n2R/1p2P3/1Br4p/P4PK1/8 w - - 0 52,g2h2 e5g4 h2g1 c3c1 b3d1 c1d1,1835,75,100,114,endgame exposedKing long mate mateIn3,https://lichess.org/TIW0vGnI#103,,2153437
686,UGhpU,r4r1n/pppq2pk/5pBp/3pPP2/5PQ1/2P1n1B1/P6P/R5RK b - - 2 25,h8g6 f5g6 h7g8 g4d7,1835,74,100,76,crushing discoveredAttack middlegame short,https://lichess.org/aOmABXW0/black#50,,2647213
687,Os6RV,8/p1k1nq1p/2p2pr1/8/2P1NP2/1PB2p2/P4P1P/3R3K b - - 0 28,e7f5 c3a5 c7c8 d1d8 c8b7 e4c5,1835,75,100,501,endgame long mate mateIn3,https://lichess.org/LjyqqRCj/black#56,,2175126
688,oAurA,5k2/3R4/6PP/4b3/p7/5P2/1p6/6K1 w - - 0 53,d7b7 a4a3 h6h7 a3a2 b7b8 f8e7,1836,75,100,228,advancedPawn crushing defensiveMove endgame long master,https://lichess.org/8TrtjV97#105,,4388295
689,wiF3L,8/6R1/3k1P2/p7/3PP3/r7/1p2K3/8 w - - 0 47,f6f7 d6e7 g7g8 e7f7 g8b8 a3a2,1836,74,100,211,crushing defensiveMove endgame long rookEndgame,https://lichess.org/rbctUWcG#93,,5135805
690,1GGYq,4r2k/p4p1P/5P1Q/3pq3/8/5K2/1pP5/4R3 b - - 0 40,e5f5 f3g3 f5g6 h6g6 f7g6 e1e8,1836,75,100,282,crushing defensiveMove endgame long,https://lichess.org/BgyPBptt/black#80,,110465
691,q1Q7O,3r1rk1/p4ppp/4qn2/1pn5/2p1B3/P1Q1PP2/1B3P1P/3R2RK w - - 8 24,c3f6 e6f6 b2f6 d8d1,1836,74,100,132,advantage middlegame short,https://lichess.org/ctyF4IHv#47,,4549731
692,infPR,r2qr2k/pppb1p2/3b1p1Q/3n4/4B3/2P2p2/PP3PPP/RN3RK1 b - - 3 17,h8g8 e4h7 g8h8 h7g6 h8g8 h6h7 g8f8 h7f7,1836,75,100,94,discoveredAttack kingsideAttack mate mateIn4 opening veryLong,https://lichess.org/lsLUt1ZS/black#34,French_Defense French_Defense_Steinitz_Attack,3917014
693,u4LlF,rnbqkb1r/pp4n1/2p4p/4N1p1/2B1P3/2N5/PPP2PPP/R2QK2R b KQkq - 2 12,c8e6 d1d8 e8d8 c4e6 g7e6 e5f7 d8e8 f7h8,1836,75,100,100,advantage exposedKing fork opening veryLong,https://lichess.org/ws0mWfKK/black#24,Philidor_Defense Philidor_Defense_Other_variations,4904883
694,H0VPY,5Q2/kp6/1r6/4q3/4N3/7P/6P1/5N1K w - - 1 53,e4c5 b6f6 c5d7 f6f8 d7e5 f8f1,1836,75,100,131,advantage endgame long,https://lichess.org/j1JyDX0s#105,,1487897
695,9aAkj,r3n1k1/5p1p/3p2pB/P2P2P1/4P3/3n1P2/Rp1N3P/6K1 w - - 2 32,d2b1 a8c8 g1g2 c8c1 a2b2 d3b2,1836,75,100,112,advantage endgame long quietMove,https://lichess.org/FeCrw6B7#63,,838837
696,r2vyK,2k5/p1pr4/4p1p1/2RrK3/PP3PP1/7R/8/8 w - - 3 37,e5e6 d5d6 e6e5 d7e7,1836,75,100,454,endgame mate mateIn2 rookEndgame short,https://lichess.org/fRmTKCfj#73,,4639222
697,QjnBi,8/8/2K1p3/4Pk2/pp6/8/PPP2P2/8 w - - 0 39,c2c3 a4a3 c3b4 a3b2,1836,75,100,125,advancedPawn crushing endgame pawnEndgame short,https://lichess.org/lyyDrCos#77,,2338142
698,FM6Ez,r2q1rk1/pbp2pbp/1p1p1np1/2n5/4P3/1PNB4/PBP1NPPP/R2Q1RK1 b - - 4 12,c5e4 c3e4 b7e4 b2f6 d8f6 d3e4,1836,75,100,133,advantage capturingDefender discoveredAttack long opening,https://lichess.org/vCo2lc3S/black#24,Philidor_Defense Philidor_Defense_Other_variations,1343085
699,5hIW3,Rnkr1b1r/1pp2ppp/4pn2/1P6/3q1B2/2N2P2/1PP2P1P/Q2R2K1 b - - 1 15,d4f4 a8b8 c8b8 d1d8,1836,75,100,481,attraction deflection mate mateIn2 middlegame queensideAttack short,https://lichess.org/u9Q8eusO/black#30,Scandinavian_Defense Scandinavian_Defense_Main_Line,498602
700,gQyw1,8/8/1p2kp2/p6p/3p1P1P/PP1P1K2/8/8 b - - 3 61,e6f5 a3a4 f5e6 f3e4,1836,74,100,856,crushing endgame master masterVsMaster pawnEndgame quietMove short zugzwang,https://lichess.org/M9xW858E/black#122,,3709936
