,PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,ID
393,Rzlfd,r1b1rb1k/ppp3pp/2n2q2/4pN2/2B1Qn2/2PP1N2/PP3PPP/R1B1R1K1 w - - 1 15,c1f4 c8f5 f3e5 f5e4,1551,74,100,1310,advantage middlegame short,https://lichess.org/ImARJV9Q#29,Italian_Game Italian_Game_Two_Knights_Defense,2448338
394,ocwyI,3r1r2/1k2RB1p/p5p1/P1p5/1pP5/8/2b3PP/5RK1 b - - 1 27,b7c6 f1f6 d8d6 f7d5,1551,74,100,1116,endgame mate mateIn2 short,https://lichess.org/UMJFAnn4/black#54,,4427628
395,0meVt,8/8/p5R1/3k1pPp/1P3P1P/r3p3/5K2/8 w - - 0 50,f2e2 d5e4 g6e6 e4f4 g5g6 a3a2,1551,74,100,556,crushing endgame long rookEndgame,https://lichess.org/dR2suLSC#99,,68265
396,Ah2Ur,r2rk3/1q1np2p/p5p1/8/3PRQ2/2P4P/P4PP1/K2R4 b - - 0 23,a8b8 e4e7 e8e7 d1e1 d7e5 e1e5,1551,74,100,230,advantage attraction long middlegame sacrifice,https://lichess.org/F39OJMir/black#46,,935757
397,1nHXo,2r2k1r/pp2b1p1/1qn1pnQ1/3p4/3P1B2/2P2N1P/PP3PP1/R4RK1 b - - 2 17,b6d8 f3g5 d8e8 g5e6 f8g8 g6g7,1551,74,100,4425,long mate mateIn3 middlegame,https://lichess.org/0s1WBttI/black#34,Indian_Defense Indian_Defense_Other_variations,157023
398,6gGIg,4r3/p1pb2k1/1p1p4/3P1PK1/2P4R/8/PP6/8 b - - 0 43,e8h8 f5f6 g7g8 f6f7 g8f7 h4h8,1551,74,100,2211,advancedPawn advantage deflection endgame exposedKing long,https://lichess.org/CJI5s34a/black#86,,585111
399,Rv6tA,8/3b4/2pr2p1/1p6/3k1K2/1P6/6B1/2R5 b - - 9 46,d7e8 c1d1 d4c5 b3b4 c5b4 d1d6,1551,74,100,902,advantage deflection endgame long,https://lichess.org/2nss4zUY/black#92,,2441701
400,TaFAi,7k/pp3p1p/8/3pP3/P2P3q/4KQ2/R4Pr1/8 w - - 0 39,f3f7 h4e4 e3d2 e4d4,1551,74,100,551,crushing deflection endgame short,https://lichess.org/tiLe6Fzc#77,,2587601
401,DancZ,4rk2/1p1R2bp/1p2rpp1/8/8/2N4P/PPP3P1/2K4R w - - 2 23,d7b7 g7h6 c1b1 e6e1 c3d1 e1h1,1551,74,100,304,crushing endgame long pin,https://lichess.org/9CQUHPo9#45,,1188871
402,3EQ4T,Q4R2/pr4p1/1p4kp/2pqbp2/8/1P2B1P1/P4P1P/6K1 b - - 13 30,b7d7 a8e8 d7f7 f8f7 d5f7 e8e5,1551,74,100,214,advantage endgame long,https://lichess.org/JzOpXCtG/black#60,,282793
403,QhY0E,6r1/3R1p2/1p1n1p2/3k3p/5P1N/P3r2P/1K6/2R5 b - - 4 34,d5e6 d7d6 e6d6 h4f5 d6d5 f5e3,1551,74,100,277,advantage attraction endgame fork long sacrifice,https://lichess.org/zT6PPsij/black#68,,2334982
404,xv1Kj,8/5Qpk/4p1q1/3pP3/1P1Bb1P1/P3P1KP/5R2/6r1 w - - 11 46,g3h4 g6h6 f7h5 g7g5,1551,74,100,364,endgame mate mateIn2 short,https://lichess.org/2cta5hcq#91,,5241475
405,iWtTd,5rk1/3Q2p1/p3p2p/1p1p1q2/2pP4/P1P2P1P/5P2/R4R1K w - - 3 27,f1g1 f5h3,1551,74,100,405,endgame kingsideAttack mate mateIn1 oneMove,https://lichess.org/kHT0zBjv#53,,3893257
406,yV9bM,3r1rk1/ppp2ppp/8/4b3/4Q3/qb1N3P/3BPPP1/2R1KB1R w K - 0 19,d3e5 a3c1 d2c1 d8d1,1552,74,100,282,mate mateIn2 middlegame sacrifice short,https://lichess.org/8htCOPwF#37,,5292485
407,EZhoi,4rr1k/pR1Q2p1/5q1p/2p5/8/2bP1NP1/P1P2PBP/5K1R w - - 3 19,b7a7 e8e1 f3e1 f6f2,1552,74,100,503,mate mateIn2 middlegame sacrifice short,https://lichess.org/FxtyzYYj#37,,1274797
408,N30Tg,3rr1k1/p1p2pb1/2p3pp/3b4/B7/2P1B2P/PP3PP1/R3R1K1 w - - 1 20,e3a7 e8e1 a1e1 d8a8,1552,74,100,301,advantage middlegame short,https://lichess.org/UIqdxOLc#39,,2015687
409,Nmqgc,r5r1/2k5/1pppQ2p/2p1b3/3p1q2/6P1/1PP2P1P/R4RK1 b - - 1 28,f4f8 a1a8 f8a8 e6f7 c7b8 f7g8,1552,74,100,201,crushing interference long middlegame,https://lichess.org/oO8OiWjF/black#56,,2080207
410,ax0cg,2r2k2/5pp1/p1N3bp/P2p4/5Q2/q4P1P/6P1/2R3K1 b - - 6 40,a3b2 f4d6 f8g8 c6e7 g8h7 c1c8,1552,74,100,614,crushing discoveredAttack endgame fork long,https://lichess.org/x3ckzUNF/black#80,,3230283
411,CGdhi,r6k/pb3p1p/1p3p2/3P1N1P/1q6/4Q1P1/P4P2/R5K1 b - - 0 26,b7d5 e3h6 b4f8 h6f6,1552,74,100,1045,crushing endgame short,https://lichess.org/emGO8eb9/black#52,,1073451
412,S3bzq,4Rbk1/1pq2ppp/p2p4/5N2/8/8/PP4PP/1R5K b - - 0 32,c7d7 f5e7 d7e7 e8e7,1552,74,100,441,advantage endgame short,https://lichess.org/2eL0usjL/black#64,,2453712
413,sebOd,8/1P6/2K5/5p2/4k3/8/6pb/6N1 b - - 1 59,f5f4 b7b8q h2g1 b8b1 e4f3 b1g1,1552,74,100,486,advancedPawn crushing endgame fork long promotion,https://lichess.org/NbF7tekc/black#118,,4780260
414,wuCd6,3R4/2p2r2/1p5p/p3k1p1/2Pn2P1/1P2K2P/P7/8 w - - 5 46,d8d4 f7f3 e3f3 e5d4,1552,74,100,1108,crushing deflection endgame rookEndgame short,https://lichess.org/35KEEyYW#91,,5152682
415,erIDV,4r3/8/p1P3p1/3R3p/1P1K1k2/P3p3/6PP/8 w - - 4 45,c6c7 e3e2 d5e5 e8e5,1552,74,100,228,advancedPawn crushing endgame rookEndgame short,https://lichess.org/YSkaCICz#89,,3572016
416,79jxx,3r1rk1/pp3ppp/2pq4/8/3PR1Q1/3P4/PP4PP/R1B3K1 w - - 1 19,b2b3 f7f5 g4f4 f5e4 f4d6 d8d6,1552,74,100,276,advantage fork long middlegame,https://lichess.org/o3gSWoiA#37,,626585
417,bxwWh,8/1p3p2/r4k1p/PR3P2/5K1P/8/8/8 b - - 0 62,h6h5 b5b6 a6b6 a5b6 f6e7 f4g5,1553,74,100,583,crushing endgame long rookEndgame zugzwang,https://lichess.org/0ifV5Fsd/black#124,,3319330
418,Mk1Jo,6k1/2R2pp1/b2Np2p/4n3/7P/6P1/5PBK/1r6 b - - 4 27,a6f1 c7c8 g8h7 g2e4 f7f5 e4b1,1553,74,100,2102,advantage endgame fork long,https://lichess.org/GDBiPVgX/black#54,,1988914
419,YKToR,6Q1/2p2r2/1p1p4/p3n3/5krp/PP6/KP6/5R2 b - - 9 47,f4g3 f1g1 g3f3 g1g4,1553,74,100,381,crushing endgame master masterVsMaster short,https://lichess.org/JjnFWCXz/black#94,,3001217
420,Gnzt5,8/5r1p/2kr1p2/1p1p1R1R/pP2p1P1/P1P1b2P/K3B3/8 b - - 0 38,e3g5 h5g5 f6g5 f5f7,1553,74,100,306,advantage endgame short,https://lichess.org/rYCHa9wX/black#76,,1470134
421,PLnke,r4k1r/p1pqb1pp/1pn1p3/4Pp1b/Q1PP4/4BN1P/4BPP1/1R1R2K1 b - - 8 20,h5f3 e2f3 c6e5 a4d7 e5d7 f3a8,1553,74,100,601,advantage long middlegame,https://lichess.org/cn3SUNFw/black#40,,2217068
422,qPA0D,4r3/p1k2p2/r4q2/2Q4P/3pP3/3P4/PPP5/1K4R1 b - - 4 40,c7b7 c5b5 b7c7 b5e8,1553,74,100,533,crushing endgame fork short,https://lichess.org/sagZwc6z/black#80,,4583065
423,Ve2RI,8/5pp1/p1k1p2p/1p1rP2P/4RPP1/2K5/PP6/8 b - - 0 35,c6c5 b2b4 c5b6 e4d4,1553,74,100,295,crushing endgame master rookEndgame short,https://lichess.org/Me0p14uU/black#70,,2766874
424,lvrGO,1q3k2/r4bp1/p3P2p/1p3Q2/2pPp3/2n3P1/5P1P/R4RK1 b - - 0 23,b8c8 e6e7 a7e7 f5c8,1553,74,100,636,advancedPawn advantage discoveredAttack middlegame short,https://lichess.org/lOQwJjTc/black#46,,4192163
425,nUGDz,4rr1k/p1p3p1/3p3p/3Q4/8/1P4R1/PqP2PPP/5RK1 w - - 4 24,c2c4 b2f2 f1f2 e8e1 f2f1 e1f1,1553,74,100,989,endgame long mate mateIn3 sacrifice,https://lichess.org/YQt253ex#47,,4328012
426,FdKhr,r4rk1/p4pp1/7p/2p5/2Nb4/1P1R1QP1/q4P1P/5RK1 b - - 1 22,a7a5 d3d2 a2d2 c4d2,1553,74,100,390,advantage middlegame short trappedPiece,https://lichess.org/EcNh04nj/black#44,,1367257
427,0YEW3,8/8/2p5/p1P2k2/Pp6/8/1K1R4/8 w - - 0 59,d2d5 c6d5 c5c6 f5e6 c6c7 e6d7 c7c8r d7c8,1554,74,100,357,crushing endgame hangingPiece veryLong,https://lichess.org/ZWcCF5Cr#117,,48213
428,RYTqf,8/5pk1/7p/6pK/6P1/4RP1P/8/1r6 w - - 1 45,h3h4 b1h1 f3f4 h1h4,1554,74,100,172,endgame mate mateIn2 rookEndgame short,https://lichess.org/f7BieMeP#89,,2409964
429,rX1Ig,2Rr2k1/pp3p1p/4p1p1/8/1PQ5/P2r2P1/2R2PKP/q7 b - - 5 29,a1f6 c4d3 d8c8 c2c8,1554,74,100,1765,crushing endgame pin short,https://lichess.org/qfcZL8AH/black#58,,4682019
430,SrIrf,6k1/r4pp1/2p1p2p/1p6/1n1PN3/1P3R1P/1R2NPPK/3r4 w - - 2 35,b2d2 d1d2 e4d2 a7a2 d2e4 a2e2,1554,74,100,125,advantage long middlegame,https://lichess.org/NUXynE1K#69,,2524244
431,llzxY,3k1b1r/5p2/1p2p2p/pP1qP1p1/Q4P2/3p1NP1/Pr4PK/3R1R2 b - - 1 31,f8e7 d1d3 d5d3 f1d1 d3d1 a4d1,1554,74,100,231,advantage clearance long middlegame pin sacrifice,https://lichess.org/Cs9g543A/black#62,,4178123
432,ninN4,8/7p/7P/3p4/8/3k4/1P6/3K4 w - - 6 52,d1c1 d3e2 b2b4 d5d4 c1c2 d4d3,1554,74,100,595,crushing endgame long pawnEndgame quietMove,https://lichess.org/3PY7ZCTT#103,,4348628
433,U4lr0,rn1k3r/p1pp1Bpp/1p6/2P5/3Qnp2/5NqP/PPP1b1P1/R1B3KR b - - 1 13,b8c6 d4e4 e2f3 e4f3 g3f3 g2f3,1554,74,100,686,advantage hangingPiece long middlegame,https://lichess.org/WReKK9QS/black#26,Kings_Gambit_Accepted Kings_Gambit_Accepted_Bishops_Gambit,2630546
434,uK59z,1k6/1p3r1p/pN3p2/8/P3b3/8/BP3b1P/K2R4 b - - 1 27,f7c7 d1d8 b8a7 b6c8 c7c8 d8c8,1554,74,100,226,advantage endgame long,https://lichess.org/dyGsHHMU/black#54,,4927168
435,Lp9Cd,r1bqrk2/pp3pp1/2nbp3/3pP1NQ/8/2P5/PP3PPP/R1B1R1K1 b - - 0 15,d6e5 h5f7,1554,74,100,449,mate mateIn1 oneMove opening,https://lichess.org/WNSv3qsi/black#30,Queens_Pawn_Game Queens_Pawn_Game_Colle_System,1908513
436,qJNJB,6Q1/8/1p1r3p/3q2pk/3p4/5RP1/PP3PKP/8 w - - 22 52,g8f7 d5f7 f3f7 d4d3,1554,74,100,304,crushing endgame short,https://lichess.org/VEFkY6vn#103,,4574789
437,Tjvge,r1b5/pp3Q1p/3p2pk/8/8/1P3Pnq/PB4KP/R4R2 w - - 3 28,g2f2 h3h2 f2e3 h2e2,1554,74,100,222,crushing middlegame short,https://lichess.org/uYpI6jDJ#55,,2601202
438,Rz6lE,5rk1/1b3p1p/1rNRpb2/1p6/4B3/pP4P1/P4P1P/2R3K1 b - - 2 23,f8c8 c6e7 f6e7 c1c8 b7c8 d6b6,1555,74,100,637,advantage discoveredAttack long middlegame,https://lichess.org/K64CwBuZ/black#46,,2447413
439,yy7m9,5r1k/pp3rpp/3pQnp1/8/3P4/2PqP2P/PP4P1/R4RK1 b - - 8 22,d3e4 f1f6 e4e6 f6e6,1555,74,100,481,advantage middlegame short,https://lichess.org/S5gj2FWc/black#44,,5333599
440,Z0CxE,8/8/7p/2N2pp1/3K4/8/6kP/8 w - - 2 59,d4e3 f5f4 e3e4 f4f3,1555,74,100,216,crushing endgame knightEndgame short,https://lichess.org/aG6tdBcF#117,,3060010
441,puJi4,r2qkb1r/pbp3pp/1pn2p2/3B4/3p1BP1/1Q1P4/PP2PP1P/R3K1NR b KQkq - 0 11,c6a5 d5f7 e8d7 b3e6,1555,74,100,561,mate mateIn2 middlegame short,https://lichess.org/eyyeKQnO/black#22,Grob_Opening Grob_Opening_Grob_Gambit,4539823
442,15d8y,8/5pk1/6p1/R3P1Kp/5P1P/2r3P1/8/8 w - - 1 46,g3g4 c3g3 f4f5 g3g4,1555,74,100,378,endgame mate mateIn2 rookEndgame short,https://lichess.org/sGa1DD3t#91,,95330
443,YpxCK,r1r3k1/1p3p1p/p1n2B2/3p4/3P4/3B1P2/PP3K1P/4R3 b - - 1 21,c8e8 e1g1 g8f8 d3h7,1555,74,100,569,crushing deflection endgame short,https://lichess.org/zETWMn3Q/black#42,,3045516
444,avsRI,5rk1/5pp1/Q3b3/3p3p/3PnBP1/bR1BPN1P/q4PK1/8 w - - 4 26,a6a3 a2f2 g2h1 f2f3,1555,74,100,1577,crushing deflection middlegame short,https://lichess.org/k5izQol1#51,,3228709
445,kRvDc,4rr1k/ppb3pp/2p3b1/6q1/8/1PBB1Q2/PKPP2PP/R6R w - - 13 26,a1e1 f8f3 e1e8 g6e8,1555,74,100,264,advantage master middlegame short,https://lichess.org/GQQDJzts#51,,4061925
446,qcycA,r4rk1/5pqp/p3b1p1/5PP1/2n2P2/2pB2Q1/PP5P/1K1RR3 w - - 0 24,f5e6 c3c2 d3c2 g7b2,1555,74,100,829,advancedPawn discoveredAttack mate mateIn2 middlegame queensideAttack short,https://lichess.org/weJPI5gp#47,,4602592
447,lX8tx,br3rk1/5p1p/p2ppqpQ/P1n5/1pPNP3/1P3N2/5PPP/3RR1K1 b - - 5 21,c5e4 e1e4 a8e4 f3g5 f6g7 h6g7 g8g7 g5e4,1556,74,100,885,advantage kingsideAttack master middlegame sacrifice veryLong,https://lichess.org/uHwac0gc/black#42,,4157042
448,1F5KV,r1bq1k1r/ppp3pp/2n2n2/2b3N1/3pP3/8/PPPN2PP/R1BQ1RK1 b - - 5 10,c8g4 d1g4 d4d3 g1h1,1556,74,100,313,advantage opening pin short,https://lichess.org/PoPTAl0O/black#20,Bishops_Opening Bishops_Opening_Other_variations,108831
449,DQlWb,5r2/6kp/6p1/4Q3/3P4/4B3/5PPK/3q4 b - - 1 34,g7g8 e3h6 d1h5 e5h5,1556,74,100,414,crushing endgame master short,https://lichess.org/WrjxvuJe/black#68,,1174795
450,ZL9we,r5q1/1p6/p2k1p1r/P2pbQ2/1P5P/8/2P2PP1/3RR1K1 b - - 0 30,h6h4 e1e5 f6e5 f5f6 g8e6 f6h4,1556,74,100,469,advantage fork long middlegame sacrifice,https://lichess.org/wOXZqIhU/black#60,,3089389
451,WO0Eq,2k5/6pp/1BB5/1R6/6P1/p1q4P/6K1/8 w - - 6 40,b5c5 c3b2 g2g3 b2b6,1556,74,100,233,crushing endgame fork master short,https://lichess.org/xlpdXmpM#79,,2831578
452,XIaoq,6k1/1b3p1p/pp1Pr1p1/3p4/1P3B2/3QPP2/Pq2RKPP/1Br5 b - - 4 25,b2b1 d3b1 c1b1 d6d7 b7c6 d7d8q,1556,74,100,341,advancedPawn crushing long middlegame promotion,https://lichess.org/eMIdd3gM/black#50,,2911091
453,TUKE9,8/6kp/6p1/p3Qb2/1bP5/1n6/5P1P/5K2 b - - 3 36,g7h6 e5e3 h6g7 e3b3,1556,74,100,330,advantage endgame fork master short,https://lichess.org/UoDBXNP4/black#72,,2579149
454,Hj5aZ,2r5/2p3k1/3P2p1/1p6/pP1n4/5P2/1P3KP1/2R5 b - - 0 44,d4b3 c1c7 g7f6 c7c8,1556,74,100,896,crushing endgame short,https://lichess.org/eAb0kkpb/black#88,,1550036
455,Jw0sQ,6k1/1b1q2b1/pp2p1Q1/4P2N/P5R1/1Pr5/5PPK/3q4 b - - 1 36,d1g4 h5f6 g8f8 f6d7 f8e7 g6g4,1556,74,100,1097,crushing exposedKing fork long middlegame,https://lichess.org/Qh08pVeE/black#72,,1743472
456,IEEk5,8/2p2p2/2P2kp1/1N1n4/2N1K2p/6bP/6P1/8 b - - 3 52,f6e6 b5d4 e6f6 e4d5,1556,74,100,510,advantage deflection endgame short,https://lichess.org/BgPlbRhX/black#104,,1594207
457,uiT7Y,2r3k1/5ppp/8/1p4Q1/p2r4/P3NP1P/1P2q1P1/1R5K b - - 0 39,d4d3 e3f5 g7g6 f5e7,1556,74,100,193,advantage endgame short,https://lichess.org/ZWnP5wqE/black#78,,4961320
458,LOsWw,r1b2k1r/ppNp1ppp/2nQ1n2/8/2B1q3/5N2/PP3PPP/R1B1b1K1 b - - 2 11,f8g8 c4f7 g8f7 f3g5 f7g6 g5e4,1556,74,100,381,attraction crushing fork long middlegame pin sacrifice,https://lichess.org/xNLfNaSX/black#22,Scotch_Game Scotch_Game_Scotch_Gambit,1871089
459,xvXkr,8/8/1p6/4k3/2P1p1P1/6K1/8/8 w - - 3 51,g3f2 e5f4 f2e2 f4g4 e2e3 g4f5,1557,74,100,221,crushing defensiveMove endgame long pawnEndgame,https://lichess.org/oRZ23XYb#101,,5242159
460,8ANNK,1Q2R3/5qk1/1p4p1/p1p2n2/2Pp1P1r/PP6/4N3/6K1 b - - 1 45,d4d3 b8e5 f7f6 e8g8 g7g8 e5f6,1557,74,100,822,advantage deflection endgame long,https://lichess.org/iZIloFNH/black#90,,714586
461,poyWd,r2qk2r/4bppp/p1n1pn2/1p6/2pP1Bb1/P1N2N2/1PB2PPP/R2Q1RK1 b kq - 1 12,c6d4 d1d4 g4f3 d4d8 a8d8 g2f3,1557,74,100,250,advantage long opening,https://lichess.org/keHb5cSU/black#24,Caro-Kann_Defense Caro-Kann_Defense_Exchange_Variation,4532301
462,2pGXp,2kr1b1r/ppp1pBp1/7p/4n3/6P1/2P4P/PPPB1P2/R2K3R w - - 1 14,f7b3 e5f3 d1e2 f3d2 b3e6 c8b8,1557,74,100,511,advantage long middlegame,https://lichess.org/F1YScUR0#27,Scandinavian_Defense Scandinavian_Defense_Modern_Variation,247210
463,onePy,r1b2rk1/pp1n1ppp/4pn2/q1bpN3/3B1P2/1P2PN2/P1PQ2PP/1R2KB1R b K - 4 13,a5a2 b1a1 a2a1 d4a1,1557,74,100,1779,advantage opening short trappedPiece,https://lichess.org/PMADMlZx/black#26,Bird_Opening Bird_Opening_Dutch_Variation,4442725
464,JpA3J,5r1k/8/p6q/2p1Q3/1pPpP3/1N1P4/Pr6/3K2R1 b - - 1 41,h6f6 e5h5 f6h6 h5h6,1557,74,100,525,endgame mate mateIn2 short,https://lichess.org/9YtlbJab/black#82,,1733805
465,Q1DU8,4r2k/1Qp2Bpp/8/p7/5q2/5P1b/PP3P2/6K1 w - - 0 24,f7e8 f4g5 g1h2 g5g2,1557,74,100,651,endgame mate mateIn2 short,https://lichess.org/rsv5nXqj#47,,2275287
466,6rmjT,r5k1/5pp1/4p2p/pp2P3/2rPNP2/2pK4/R5PP/R7 w - - 0 33,a2a5 a8a5 a1a5 c3c2 a5a8 g8h7,1557,74,100,276,advancedPawn advantage endgame long,https://lichess.org/uVKGQI8i#65,,601463
467,Rufwz,7k/1p1q2p1/p6p/3pQN2/3Pn3/P1P4P/1P4P1/5K2 w - - 3 30,f1e2 d7f5 e5f5 e4g3 e2e3 g3f5,1557,74,100,914,advantage attraction endgame exposedKing fork long sacrifice,https://lichess.org/QqYendMb#59,,2441127
468,aOhFh,8/R5k1/4Pn2/5P1p/5K2/8/7P/4r3 b - - 4 51,g7f8 a7f7 f8g8 f7f6,1557,74,100,331,crushing endgame fork short,https://lichess.org/zqHvzdAM/black#102,,3182103
469,1oQuu,r6r/1kp3p1/1pb4p/B2Bpp2/8/2P1P3/5PPP/R2R2K1 b - - 0 27,a8a5 a1a5 b6a5 d1b1 b7a7 d5c6,1557,74,100,213,advantage deflection endgame long,https://lichess.org/BQZafG89/black#54,,158658
470,JDeec,r3r3/Qpk4p/5p1b/1p1p4/8/6P1/PPPn1q1P/K2R3R w - - 0 24,a7f2 a8a2 a1a2 e8a8 f2a7 a8a7,1558,74,100,1640,anastasiaMate attraction long mate mateIn3 middlegame sacrifice,https://lichess.org/brak0J4E#47,,1681115
471,sJty8,r4q1r/p1Qnkp2/3p3p/n1b1p1pb/2B1P3/2PP1NBP/PP1N1PP1/R3K2R w KQ - 1 14,c4d5 c5b6 c7d7 e7d7,1558,74,100,401,advantage middlegame short trappedPiece,https://lichess.org/jbm24kVM#27,Italian_Game Italian_Game_Classical_Variation,4751071
472,B1GAh,r4r1k/1p2qpp1/p3p2p/6N1/P2n1PQ1/6P1/1P3KP1/4R2R b - - 9 32,d4f5 g4f5 e6f5 e1e7,1558,74,100,298,advantage middlegame pin short,https://lichess.org/ulmON4mc/black#64,,964307
473,e9Ant,8/1R3p2/2P3k1/1P1Nb1np/r1K3p1/6P1/3N1P1P/8 w - - 3 36,c4c5 g5e6 c5b6 e5d4,1558,74,100,436,endgame mate mateIn2 short,https://lichess.org/rlUTp7zM#71,,3510087
474,N0ZSt,3r1rk1/1bp2ppp/3p3q/P3p3/1P2NnQN/8/5PPP/R3R1K1 b - - 6 28,f4d3 h4f5 h6g6 f5e7 g8h8 e7g6,1558,74,100,3091,advantage fork long middlegame,https://lichess.org/QwmwFsMZ/black#56,,2012278
475,cbN2S,4R3/b1p2p1k/2p3pp/P2n4/1qN2p2/7P/2Q2PP1/6K1 w - - 0 30,c4e5 b4e1 g1h2 a7f2 c2f2 e1f2,1558,74,100,552,crushing deflection endgame long,https://lichess.org/sP1dYV04#59,,3374697
476,zE4Gu,2r5/2q1bQpk/5p1p/2p1p3/4PPR1/3PB2P/7K/8 b - - 1 31,e7d6 g4g7 h7h8 g7h7,1558,74,100,1164,endgame mate mateIn2 short,https://lichess.org/ogsiYsEZ/black#62,,5355985
477,f6UOJ,1k2r3/4r1p1/2p2b1p/2N4P/N3n1P1/2P2R2/1P6/2K1R3 w - - 3 34,c1c2 e4c5 e1e7 f6e7,1558,74,100,214,advantage master middlegame short,https://lichess.org/VRd3Or04#67,,3593396
478,ru6R3,8/8/1p1k3P/6KB/1n6/3b4/8/8 b - - 1 46,b4d5 h5g6 d3g6 g5g6 d6e5 h6h7,1558,74,100,750,advancedPawn crushing endgame long master,https://lichess.org/dfhUtuJU/black#92,,4714718
479,aeuQr,1r2r1k1/1q3pp1/b1n4p/3N4/p5P1/P1B1PQ1P/1PP5/2KRR3 w - - 10 27,d5b4 c6b4 f3b7 b4a2 c1b1 a2c3,1558,74,100,337,advantage long middlegame queensideAttack sacrifice,https://lichess.org/2JDlPV4m#53,,3204744
480,h527U,1R6/6pk/3r3p/P4p2/1Ppp4/2P3P1/5K1P/8 w - - 0 37,b8b6 d4c3 b6d6 c3c2 a5a6 c2c1q,1558,74,100,180,advancedPawn crushing endgame long promotion rookEndgame sacrifice,https://lichess.org/rgvckhdD#73,,3766457
481,RJiUo,6k1/p4pp1/1p4q1/1Pp4p/2Pbr2P/6P1/P1RQ1PK1/5R2 w - - 0 28,f1e1 e4e1 d2e1 g6c2,1558,74,100,161,advantage discoveredAttack endgame short,https://lichess.org/ZpoZUohz#55,,2388946
482,8i0t3,3r2k1/p1q5/3p3p/2p2QP1/7B/8/P5PP/6K1 b - - 0 27,c7f7 f5f7 g8f7 g5g6 f7g6 h4d8,1559,74,100,549,advantage attraction discoveredAttack endgame exposedKing long,https://lichess.org/3xNy1Rvb/black#54,,762087
483,yLRVf,4Q3/3Nn1k1/1p6/1P1p2p1/6P1/5q2/7K/8 b - - 1 46,e7g6 e8g6 g7g6 d7e5 g6g7 e5f3,1559,74,100,802,attraction crushing endgame exposedKing fork long sacrifice,https://lichess.org/e2p8f3BL/black#92,,5278736
484,16tf0,3qR2k/3b3p/p2P2p1/2RQ1pb1/8/P1N4P/1r4B1/6K1 b - - 0 29,d8e8 d5d4 h8g8 g2d5,1559,74,100,248,crushing master middlegame short,https://lichess.org/vpawKE27/black#58,,97155
485,HSqeu,3R4/4r1k1/4p1p1/1p1r1q1p/8/1P1N1P1P/P5P1/Q6K b - - 6 47,f5f6 d8g8 g7f7 g8f8 f7f8 a1f6,1559,74,100,226,attraction crushing deflection endgame long,https://lichess.org/cGDsSxtK/black#94,,1527362
486,HRG6I,2kr4/pp1q1ppp/2pr1n2/1P6/1nP5/4BP2/P3PP1P/R1Q1KB1R w KQ - 0 17,h2h4 d6d1 c1d1 d7d1 a1d1 b4c2,1559,74,100,1070,fork long mate mateIn3 middlegame sacrifice,https://lichess.org/eoVBFfhV#33,Rat_Defense Rat_Defense_English_Rat,1525153
487,7gObG,rnb2r2/pp3nbk/2p2q2/4pp1P/2P4N/2N1P1Q1/PP3PP1/R1B1K2R b KQ - 4 15,g7h6 g3g6 f6g6 h5g6,1559,74,100,1289,advantage opening short,https://lichess.org/yLPTjDUd/black#30,Zukertort_Opening Zukertort_Opening_Arctic_Defense,672256
488,vBrtQ,8/pp1k1q2/3P4/1P6/P3QK2/8/8/8 w - - 1 47,e4f5 f7f5 f4f5 d7d6 b5b6 a7b6,1559,74,100,247,crushing endgame long queenEndgame,https://lichess.org/GD5Xozki#93,,5002653
489,8iZbJ,r2q1rk1/4bppp/2n1p1P1/3p3P/3P1BQ1/pp6/2P1NP2/2K3RR b - - 1 22,a3a2 g6h7 g8h7 g4g7,1559,74,100,260,advancedPawn attraction discoveredAttack kingsideAttack mate mateIn2 middlegame short,https://lichess.org/rlLC80iQ/black#44,,762839
490,iuw2Q,3r1rk1/pb3ppp/1p1N4/2p5/2Q2P2/qB1P2P1/P3R2P/4R1K1 b - - 0 22,d8d6 c4f7 f8f7 e2e8,1559,74,100,276,kingsideAttack mate mateIn2 middlegame pin sacrifice short,https://lichess.org/BN9NxFii/black#44,,3927476
491,11wKm,8/8/p1PR3p/6p1/P7/1P2k2b/3Nr2P/6K1 w - - 1 44,d6h6 e2e1 d2f1 e1f1,1560,74,100,106,endgame mate mateIn2 short,https://lichess.org/MASKgwiE#87,,90060
492,1YgvO,7r/R1p2p2/1pPpn1k1/1P1Q2p1/2P1Pp2/5P1P/1q3BPK/8 w - - 6 36,f2g1 h8h3 h2h3 b2h8 h3g4 h8h4,1560,74,100,166,attraction endgame long mate mateIn3 pin sacrifice,https://lichess.org/gEO78kwo#71,,136338
493,Sm4y4,4r1k1/ppp2r1p/3q1pp1/4p3/2PbQ2N/1P6/5PPP/3RR1K1 b - - 1 24,b7b6 d1d4 d6d4 e4d4 e5d4 e1e8,1560,74,100,262,advantage kingsideAttack long middlegame,https://lichess.org/Chpl0zrC/black#48,,2516945
494,impjJ,4rr1Q/2p1qk1p/1p1p2p1/pP1P2n1/P1P1p3/4P3/1B4PP/R4RK1 b - - 4 24,g5f3 f1f3 e4f3 h8h7,1560,74,100,1063,mate mateIn2 middlegame short,https://lichess.org/MyyGsPun/black#48,,3915919
