,PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,ID
2713,MpS41,4r1k1/p4p1p/1P4p1/1qNp4/R2P4/1P2rb2/3R2PP/2Q3K1 w - - 0 31,b6a7 e3e1 c1e1 e8e1 g1f2 b5f1,1357,74,100,370,crushing fork long middlegame,https://lichess.org/D2CuzWhg#61,,1996468
2714,LfejJ,8/1P6/4R1p1/2K4p/8/3b4/3k4/7r b - - 0 56,h1b1 e6b6 b1b6 c5b6,1357,74,100,700,crushing endgame short,https://lichess.org/l2NhfKLA/black#112,,1894962
2715,zup0A,3Q4/p1P2pkp/6p1/1q6/8/1P3P2/2R1n1P1/6K1 w - - 2 39,g1h1 b5h5 d8h4 h5h4,1357,74,100,924,endgame mate mateIn2 short,https://lichess.org/NBhC4DUd#77,,5416252
2716,AygBG,r7/pp2k1pp/2n1p3/2n1N3/8/2N5/PP1r1PPP/1R3RK1 w - - 7 17,f1d1 d2d1 b1d1 c6e5,1357,74,100,435,advantage middlegame short,https://lichess.org/bkSVBTHe#33,Queens_Pawn_Game Queens_Pawn_Game_Other_variations,960640
2717,SWTx7,8/7k/5ppq/p1p2P2/P1PrR1KP/1P6/4Q3/8 w - - 0 59,e4d4 h6h5 g4f4 h5e2,1357,74,100,449,crushing endgame short skewer,https://lichess.org/QF5zTge9#117,,2495018
2718,f1L3L,2r3k1/R4pp1/4p3/3pP1Np/3P3P/P3n3/2r3P1/5RK1 w - - 0 25,f1f7 c2g2 g1h1 c8c1 f7f1 c1f1,1357,74,100,550,endgame long mate mateIn3,https://lichess.org/2jrdyKz1#49,,3586160
2719,bkZus,8/1p6/pB3pkp/P1R5/6PP/4n3/5r2/7K b - - 6 40,e3g4 h4h5 g6f7 c5c7 f7e6 b6f2,1357,74,100,1542,advantage discoveredAttack endgame long,https://lichess.org/vis6jkJ7/black#80,,3300421
2720,UF4jr,8/5pkp/pQ2p3/P7/4R3/6P1/r4PPK/q7 b - - 4 43,a2a5 e4g4 g7f6 b6d8,1357,74,100,2899,crushing endgame short,https://lichess.org/twoFuaXk/black#86,,2644992
2721,1WqYm,8/4k3/8/1p1r1pR1/1P5p/4K3/6PP/8 w - - 0 42,g5h5 f5f4 e3f4 d5h5,1357,74,100,591,crushing discoveredAttack endgame master rookEndgame short,https://lichess.org/u9nQjfc0#83,,133816
2722,WmnjL,r4rk1/ppp2ppp/2n2q2/b7/6b1/2PPBNP1/P1PQ1PBP/R4RK1 w - - 5 14,f3d4 c6d4 e3d4 f6d4 c3d4 a5d2,1357,74,100,946,advantage long middlegame,https://lichess.org/wJoXVAJT#27,French_Defense French_Defense_Chigorin_Variation,2866406
2723,DhKcy,8/8/1k6/2p2p1p/2K3p1/2P3P1/5P1P/8 w - - 2 46,c4d5 b6b5 d5e5 b5c4 e5d6 c4c3,1357,74,100,645,crushing endgame long pawnEndgame zugzwang,https://lichess.org/payNWF1t#91,,1197995
2724,TAA8Q,6k1/pp2qpp1/1b3n1p/8/4b3/P3PN2/QPr1BPPP/3RB1K1 w - - 6 24,f3d4 b6d4 d1d4 c2e2,1357,74,100,694,advantage capturingDefender master middlegame short,https://lichess.org/k6KsUUFa#47,,2550710
2725,Zg7nz,1r1q1r1k/1b3p1p/4nPpQ/1pp5/3pPR2/PP4P1/1B4BP/1R4K1 b - - 4 26,f8g8 h6h7 h8h7 f4h4,1358,74,100,569,attraction kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/RGYVw2gx/black#52,,3119012
2726,guqyG,2Q4r/pp4pp/k1p5/q3P3/5P2/b1P5/1P4PP/2KR4 w - - 0 27,c8h8 a5c3 c1b1 c3b2,1358,74,100,394,endgame mate mateIn2 pin short,https://lichess.org/gJ7mXs95#53,,3752068
2727,pDxGL,8/8/8/4k1p1/7p/5P1P/8/5K2 w - - 1 56,f1f2 e5f4 f2g2 f4e3,1358,74,100,696,crushing endgame pawnEndgame short zugzwang,https://lichess.org/JdXD79ii#111,,4480087
2728,fGlVw,3r3k/pp2p2p/3q2pN/4p1Q1/4Pn1P/1P6/P1P5/1K3R2 b - - 8 31,d6f6 g5f6 e7f6 h6f7 h8g7 f7d8,1358,74,100,617,advantage endgame fork long,https://lichess.org/ATdR6bSf/black#62,,3607884
2729,InBM6,r4r1k/7p/p2q1p2/1p2p2Q/2p3R1/4R3/PP3PP1/6K1 b - - 1 30,a8d8 h5h7 h8h7 e3h3,1358,74,100,1620,attraction endgame mate mateIn2 sacrifice short,https://lichess.org/NZ7MPtKx/black#60,,1643847
2730,twfbr,3r1rk1/2p1bpp1/p3p2p/1p1q4/2nP2Q1/P1P2NN1/5PPP/3R1RK1 b - - 3 23,e7a3 g3h5 g7g6 h5f6 g8g7 f6d5,1358,74,100,469,advantage fork long middlegame,https://lichess.org/UIenbJ7U/black#46,,4894087
2731,buhmV,5rkn/p1p2rp1/3p3p/1Q1P4/4N3/P3pnR1/1PP2q2/K5R1 b - - 3 29,f2c2 e4f6 f7f6 g3g7,1358,74,100,430,deflection kingsideAttack mate mateIn2 middlegame pin sacrifice short,https://lichess.org/YoTQYw0R/black#58,,3314754
2732,uERxT,1r3rk1/2R2pp1/7p/p1pR4/8/2q1P3/P3QPPP/6K1 w - - 2 24,c7c5 b8b1 d5d1 b1d1 e2d1 c3c5,1358,74,100,1434,crushing endgame long,https://lichess.org/xF3KIGu4#47,,4919115
2733,LMuuM,1r1r4/2Rbqpkp/1p2p1p1/pB1pP3/Pb1P4/1N6/1P3PPP/2R2QK1 w - - 8 25,c7a7 d7b5 f1b5 e7a7,1358,74,100,397,advantage discoveredAttack middlegame short,https://lichess.org/F8QVynvP#49,,1868355
2734,nQYRi,3rr1k1/5pp1/2pN3p/p3p1n1/2P3P1/1P2PK1P/P7/R2R4 w - - 5 28,f3g3 d8d6 d1d6 g5e4 g3f3 e4d6,1358,74,100,911,advantage attraction endgame fork long sacrifice,https://lichess.org/VpwJsL7a#55,,4322805
2735,HizT5,8/5kpp/1n1R1p2/b7/1r1P4/BppB2PP/6K1/8 b - - 5 41,b3b2 a3b4 a5b4 d6b6,1358,74,100,623,advantage capturingDefender endgame short,https://lichess.org/KcqExTTp/black#82,,1549904
2736,vhf72,6r1/1bk1p3/3p4/p1p2Q2/P2b1P2/1B6/2P2RP1/1R5K w - - 3 30,f2e2 g8h8 f5h3 h8h3,1358,74,100,703,mate mateIn2 middlegame pin short,https://lichess.org/V0XzwvK8#59,,5047634
2737,ctTLv,8/p5KP/5R2/5k2/8/2p5/7r/8 b - - 1 40,f5e5 f6h6 h2h6 g7h6 e5d5 h7h8q,1358,74,100,2822,advancedPawn crushing endgame long promotion rookEndgame,https://lichess.org/H7BFysGH/black#80,,3400287
2738,XX5M4,1b2r1k1/p4ppp/1pR5/3q4/1P6/P5N1/1B3Q1P/7K w - - 2 27,f2g2 e8e1 g3f1 e1f1,1358,74,100,168,mate mateIn2 middlegame pin short,https://lichess.org/FB01Hc3W#53,,2931426
2739,YIEdW,r4rk1/p2n1ppp/3qb3/1Q1N4/3p4/8/PPP2PPP/R1B1R1K1 w - - 1 17,c1f4 d6d5 b5d5 e6d5,1358,74,100,2296,advantage middlegame short,https://lichess.org/4cqtWqDC#33,Sicilian_Defense Sicilian_Defense_Old_Sicilian,2997955
2740,Pzzfz,3n3k/p1p5/1p1p1b1r/3Pp1r1/PP2Pp2/1NP2q2/5PRP/4BQRK w - - 5 29,b3d2 h6h2 h1h2 f3h5,1358,74,100,1114,attraction kingsideAttack mate mateIn2 middlegame pin sacrifice short,https://lichess.org/Vazyx0Sn#57,,2273524
2741,4CGzl,8/8/2k5/1p1p2p1/3P2P1/1KP5/8/8 b - - 9 49,c6b6 b3b4 b6c6 b4a5,1358,74,100,579,crushing endgame pawnEndgame short zugzwang,https://lichess.org/OySn0Ot9/black#98,,367646
2742,LyPrx,2Q1r1k1/pp1q1ppp/8/3Nn1P1/4PBb1/8/PP4BP/2R2KN1 b - - 0 21,e8c8 c1c8 d7c8 d5e7 g8h8 e7c8,1358,74,100,1430,advantage attraction fork long middlegame,https://lichess.org/lHHMz5kI/black#42,,1921564
2743,9biLJ,r1bq1rk1/1p3p1p/p1pp2pb/2nPpPNn/2P1P3/2N5/PPB3PP/R1BQ1RK1 w - - 2 13,g5h7 g8h7 c1h6 h7h6,1358,74,100,311,advantage hangingPiece middlegame short,https://lichess.org/1k2PigJq#25,Kings_Indian_Defense Kings_Indian_Defense_Four_Pawns_Attack,841019
2744,vEKqS,r2q1r2/1b2pp2/p4kpQ/1ppPp3/4P3/P1NP3R/1P3PP1/R3K3 b Q - 3 19,f8h8 h3f3,1358,74,100,1617,mate mateIn1 middlegame oneMove,https://lichess.org/Xu5umrHt/black#38,,5006262
2745,OROJW,8/pp3pkp/6p1/n1N1p3/4p3/P1P1P1P1/qP1Q1P1P/6K1 w - - 1 27,c5e4 a2b1 g1g2 b1e4,1358,74,100,1966,advantage endgame fork master short,https://lichess.org/5I3GxjqC#53,,2137215
2746,zRbP0,8/8/3NR2p/4P1pk/3P4/3q3P/6K1/8 b - - 4 66,d3d4 e6h6 h5h6 d6f5 h6g6 f5d4,1358,74,100,840,attraction crushing endgame fork long sacrifice,https://lichess.org/qZvyuBvE/black#132,,5375210
2747,0JBTr,r2k1r2/ppp4p/8/2NQn2b/5q2/7P/PP4P1/7K b - - 11 29,d8e7 d5e6 e7d8 c5b7,1358,74,100,1848,mate mateIn2 middlegame short,https://lichess.org/pJcktzb3/black#58,,26952
2748,dEDuU,k5r1/p7/2P4K/1P6/1N2P1P1/5r1P/2R1R3/8 w - - 7 48,c6c7 f3h3,1358,74,100,429,endgame mate mateIn1 oneMove,https://lichess.org/OyPqQqLX#95,,3429866
2749,csi2o,6k1/1p3p1p/2q3p1/p7/2PQ4/P5P1/1P3PKP/3Rr3 w - - 3 27,d4d5 e1d1 d5c6 b7c6,1359,74,100,424,crushing endgame pin short,https://lichess.org/C6kTTrkx#53,,3399179
2750,q5v3g,2nR4/4q1kr/2p5/Q7/P4p2/5P2/1PP5/1K6 w - - 2 48,d8c8 h7h1 b1a2 e7e6 b2b3 e6c8,1359,74,100,1249,advantage endgame fork long,https://lichess.org/kepekS9e#95,,4556014
2751,um55S,8/p1p5/7R/8/3k4/4n3/Pr6/2R1K3 w - - 9 56,h6h4 d4d3 c1d1 e3d1,1359,74,100,254,crushing defensiveMove endgame master short,https://lichess.org/TsrGsZED#111,,4966440
2752,HPM5P,2r5/R1p2k2/1pPp1p2/1P1P1B2/4p1P1/7Q/5q1K/8 w - - 1 46,h3g2 c8h8 f5h7 h8h7,1359,74,100,1183,endgame master mate mateIn2 pin short,https://lichess.org/Q53Tgayt#91,,1522438
2753,FJrB6,8/p1p2p1k/2p2Bqp/8/8/3Q1b2/PPP2Pr1/4RK2 w - - 4 27,d3f3 g2g1 f1e2 g6c2 e2e3 g1e1,1359,74,100,193,crushing deflection endgame long,https://lichess.org/xhBMexFU#53,,1339962
2754,1AC2v,5k2/8/8/2p5/3p4/P3p3/1PP1Qr2/1K6 w - - 4 40,e2d3 e3e2 d3d2 f2f1 b1a2 e2e1q,1359,74,100,556,advancedPawn advantage endgame long promotion queenRookEndgame,https://lichess.org/uBX6XUNo#79,,101855
2755,dl8T3,4R2k/5q1p/p2p1p1P/2rP1b2/3Q4/1PN2P2/PK6/8 b - - 6 36,f7e8 d4f6 h8g8 f6g7,1359,74,100,369,endgame fork mate mateIn2 short,https://lichess.org/ourS6Fdp/black#72,,3476138
2756,dp7gV,2rqk1r1/ppR2p1p/4R1b1/3pQ3/6P1/4P2P/PP6/6K1 b - - 0 26,f7e6 e5e6 e8f8 c7c8 d8c8 e6c8,1359,74,100,397,advantage endgame fork long pin,https://lichess.org/CgJj2hUE/black#52,,3481850
2757,WG9qJ,2r5/4kp2/5n2/p1N3p1/P2R2P1/1P1RP1KP/1r6/8 w - - 6 34,d4c4 c8c5 c4c5 f6e4 g3f3 e4c5,1359,74,100,888,advantage attraction endgame fork long sacrifice,https://lichess.org/s7Nam0yz#67,,2820467
2758,YjXi6,8/P2B3p/6pk/7n/1R6/5PKP/r5P1/8 w - - 11 41,g3g4 a2g2 g4h4 g6g5,1359,74,100,334,endgame mate mateIn2 short,https://lichess.org/GnmMkJoG#81,,3036585
2759,bmxOK,r5nb/ppp3k1/2np4/5QB1/3PP3/2N3P1/PPP4q/2K2R2 b - - 7 18,c6d4 f5f7,1359,74,100,726,mate mateIn1 middlegame oneMove,https://lichess.org/GWbgJUnI/black#36,Kings_Gambit_Accepted Kings_Gambit_Accepted_Philidor_Gambit,3303736
2760,6hmY5,r1b2k2/pp2q1bp/n2p1pp1/2pQ4/3PP3/2P2N2/PP3PPP/RN2R1K1 w - - 0 14,b1d2 c8e6 d4c5 e6d5,1359,74,100,307,advantage middlegame short trappedPiece,https://lichess.org/CrU8NOQb#27,Trompowsky_Attack Trompowsky_Attack_Other_variations,587222
2761,yPkKH,r2q2k1/3b2pp/1p2p2r/2bpNp2/5P2/2N5/PP2Q1PP/4RR1K w - - 3 19,e5d7 h6h2 h1h2 d8h4,1359,74,100,305,attraction kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/HESPDF4W#37,,5284803
2762,39J2f,5rk1/pp4p1/1b2R2p/1Q1p4/3q4/5r2/5PPP/4R1K1 w - - 0 26,g2f3 d4f2 g1h1 f2f3,1359,74,100,251,endgame mate mateIn2 short,https://lichess.org/hi9qbMzs#51,,275500
2763,ZRpXP,3r3r/1b1knQ2/p6p/1pR5/2pP2pq/2P5/PPB3PP/R5K1 b - - 4 29,h8f8 c2f5 d7d6 f7e6,1359,74,100,927,mate mateIn2 middlegame short,https://lichess.org/kcaD75nL/black#58,,3098754
2764,0qhDq,r4rk1/pppbnpp1/4p2p/6q1/2PPQ3/4P3/PP1NBPPP/R4RK1 w - - 1 17,e4b7 d7c6 d2f3 c6b7 f3g5 h6g5,1359,74,100,516,advantage long middlegame,https://lichess.org/2KUmbgjJ#33,Queens_Pawn_Game Queens_Pawn_Game_Torre_Attack,73966
2765,FsdXa,8/5p1p/4k1p1/8/1p3PP1/2bK1P1P/2Bp4/8 b - - 0 40,b4b3 c2b3 e6d6 d3c3 d2d1q b3d1,1360,74,100,719,bishopEndgame crushing endgame long,https://lichess.org/cZsBe1bj/black#80,,1388967
2766,XpdRd,8/5p2/5P2/1P1k2P1/8/3b2K1/8/8 b - - 0 43,d3b5 g5g6 d5e6 g6g7 e6f6 g7g8q,1360,74,100,1046,advancedPawn bishopEndgame crushing endgame long promotion,https://lichess.org/g5ThJSZe/black#86,,2957452
2767,61m0m,5k2/p1q1r1p1/1p3pB1/8/3R4/2P2bP1/P1Q3P1/6K1 w - - 0 28,g2f3 c7g3 c2g2 e7e1,1360,74,100,753,endgame mate mateIn2 short,https://lichess.org/cslNy3ZV#55,,527713
2768,TMJCZ,3r4/1p6/p1n3kp/7q/6p1/1BP1P1P1/PP2Q1K1/8 b - - 2 41,h5f5 b3c2 f5c2 e2c2,1360,74,100,696,advantage endgame pin short,https://lichess.org/ptmZFiiU/black#82,,2567761
2769,fn6E2,6r1/p7/8/4P3/1P3P2/P2pkbPK/1Q5P/8 w - - 6 44,b2c3 g8h8,1360,74,100,265,endgame mate mateIn1 oneMove,https://lichess.org/QFozWBtx#87,,3653631
2770,cATCa,6rk/6rp/p3pq2/np1pNp2/3P1P2/1P3K1Q/P6R/7R b - - 6 34,f6e7 e5g6 g7g6 h3h7 e7h7 h2h7,1360,74,100,470,deflection kingsideAttack long master mate mateIn3 middlegame pin sacrifice,https://lichess.org/aOUDhTMT/black#68,,3336913
2771,puPRV,r2q1rk1/ppp1nppp/2b5/4N1BQ/3p4/3P2P1/PPP2PP1/R3K2R b KQ - 6 14,f7f6 h5h7,1360,74,100,403,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/B6CvWDKD/black#28,Scandinavian_Defense Scandinavian_Defense_Other_variations,4539963
2772,xpcRi,8/8/8/4R3/1p4kP/1r4P1/5K2/8 b - - 0 39,b3g3 e5g5 g4h3 g5g3,1360,74,100,463,crushing endgame rookEndgame short,https://lichess.org/1Qs12RbJ/black#78,,5233827
2773,3Hk6e,r2Q1k1r/ppP2p2/7p/8/5qn1/2P5/P5P1/R3R2K b - - 1 21,a8d8 c7d8q f8g7 d8d4 f4d4 c3d4,1360,74,100,1053,advancedPawn advantage endgame long promotion,https://lichess.org/wCtaXOgy/black#42,,287472
2774,BBhuw,1r3k2/5P2/2p3P1/2Pp4/6B1/8/p7/4R1K1 w - - 0 43,g4d7 b8b1 g1f2 b1e1,1360,74,100,1726,crushing endgame short,https://lichess.org/M4Ik7DPR#85,,979019
2775,znPut,r1b2rk1/pp2p1bp/6pn/2qNn3/6P1/1P1B1N1P/P4P2/R1BQK2R w KQ - 0 14,f3e5 c5f2,1360,74,100,223,attackingF2F7 mate mateIn1 middlegame oneMove,https://lichess.org/8tJfdnTu#27,Caro-Kann_Defense Caro-Kann_Defense_Other_variations,5405819
2776,X5Jus,r5k1/1ppR4/p4p1p/6pQ/8/1P5P/1Pq2PPK/8 b - - 1 28,c2f5 h5f7 g8h8 f7g7,1360,74,100,267,endgame mate mateIn2 short,https://lichess.org/Trj0Y56W/black#56,,2892276
2777,pZsEJ,1r4k1/3Q1p2/1q4p1/7p/pp6/7P/P4PP1/4R1K1 b - - 1 33,b6b5 e1e8 b8e8 d7b5 e8e1 g1h2,1360,74,100,524,advantage deflection endgame long,https://lichess.org/FmCbq9W7/black#66,,4511291
2778,ys3R5,5rk1/1b3ppp/p7/8/5Q2/P1RqnP2/1P1r2PP/3B2RK b - - 5 35,e3g2 c3d3 g2f4 d3d2,1360,74,100,315,advantage middlegame short,https://lichess.org/fvgRIdB4/black#70,,5325003
2779,j2Yan,8/R4pp1/1Pk5/8/3b1B2/5r1P/8/4K3 w - - 2 50,b6b7 d4a7 b7b8q a7b8,1360,74,100,3935,crushing endgame hangingPiece short,https://lichess.org/IhlLbo7d#99,,3938232
2780,udA68,4r2r/ppp2pk1/1bn5/4p3/2N1b3/2P3q1/PP2QPPP/R4R1K w - - 0 22,f2g3 h8h2 h1h2 e8h8 e2h5 h8h5,1360,74,100,3032,attraction kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/to907yYA#43,,4953869
2781,pHSNO,r5k1/pp5p/3p1b2/1Pp2n1b/2P5/3P1NBP/P4PK1/1R2R3 w - - 1 29,e1e6 h5f3 g2f3 f5d4 f3e4 d4e6,1360,74,100,3129,advantage attraction fork long middlegame,https://lichess.org/MAliEllX#57,,4485050
2782,v1C7M,r7/7k/p3Qp1q/1p4r1/7R/P5P1/5P2/6K1 b - - 2 37,g5h5 e6f7 h7h8 h4h5 h6h5 f7h5,1360,74,100,708,crushing endgame long pin,https://lichess.org/lxkDEltn/black#74,,4987521
2783,KhR6z,5qk1/3N1pp1/1Q1p3p/3P4/4n3/7P/5PP1/6K1 b - - 1 37,f8e7 b6b8 g8h7 d7f8 e7f8 b8f8,1360,74,100,616,crushing endgame long,https://lichess.org/oJa4fpr2/black#74,,1810109
2784,fEyIk,8/1P3b1p/2R2k2/2Kp4/3Ppp2/4P2P/8/1r6 b - - 1 52,f6g7 c6b6 b1b6 c5b6 f4e3 b7b8q,1360,74,100,1544,advancedPawn crushing endgame long promotion,https://lichess.org/XIOfP5vq/black#104,,3605400
2785,jmg8g,5rk1/5ppp/6n1/p1Q5/5N2/6P1/r2q1P1P/2R1R1K1 b - - 1 27,g6f4 c5f8 g8f8 c1c8 d2d8 c8d8,1360,74,100,205,attraction long mate mateIn3 middlegame sacrifice,https://lichess.org/ZZjTmyad/black#54,,4003570
2786,RaTDH,5r1k/1pq5/p1pr1p1p/8/2PP1Q1P/2N3R1/PP4P1/6K1 b - - 1 24,d6d7 f4h6 d7h7 h6f8,1361,74,100,578,endgame fork mate mateIn2 short,https://lichess.org/dgY08lBk/black#48,,2412835
2787,VYplZ,6k1/p1N2pb1/2n3p1/3P3p/6n1/P2QPN2/1q5P/5KR1 w - - 1 26,d5c6 b2f2,1361,74,100,639,master mate mateIn1 middlegame oneMove,https://lichess.org/Wwkvy3dA#51,,2759584
2788,OXCl8,8/8/5pp1/1k1p3p/3PbP1P/2K1N1P1/5P2/8 w - - 0 51,e3c2 e4c2 c3c2 b5c4 f4f5 g6f5,1361,74,100,638,crushing endgame long,https://lichess.org/99aJQAcS#101,,2145400
2789,Ao2Os,7k/1p2b1p1/p6p/K2Q4/8/4rP2/1Pq5/R2R4 b - - 9 39,e3a3 a1a3 c2c7 a5a4 b7b5 a4b3,1361,74,100,845,advantage endgame long,https://lichess.org/6Tyj0X05/black#78,,945634
2790,Sk9qC,7r/5k2/pnp1qp2/3p1R1P/3P2Q1/6P1/PPP3P1/6K1 b - - 0 32,b6c4 g4g6 f7e7 g6g7 e6f7 g7h8,1361,74,100,1145,crushing endgame fork long,https://lichess.org/00Wnjdwp/black#64,,2514274
2791,QXoCS,8/3k1p2/4p1p1/r2pP3/5P1p/3RQ2P/1qrB2PK/8 w - - 0 35,d2a5 c2g2 h2h1 g2h2 h1g1 b2g2,1361,74,100,925,endgame long mate mateIn3,https://lichess.org/rnYrUvuJ#69,,2321176
2792,XP4zD,8/8/1p4pk/3QP2p/8/6PK/P3q2P/8 w - - 1 56,d5d4 e2f1 h3h4 g6g5,1361,74,100,1940,endgame mate mateIn2 queenEndgame short,https://lichess.org/srGEHmZr#111,,2920235
2793,G2ySR,2r4r/4RNk1/p1p2n1p/1p6/3q4/2NB4/PP1n1PPP/4R1K1 b - - 0 22,d4d3 f7e5 g7f8 e5d3,1361,74,100,316,advantage discoveredAttack master middlegame short,https://lichess.org/yHG0g4pP/black#44,,1403488
2794,NMvoR,N5k1/3b1ppp/4p3/2qr4/p1Q5/3B4/5PPP/4R1K1 w - - 0 24,a8c7 c5c4 d3c4 d5c5,1361,74,100,675,advantage clearance middlegame short,https://lichess.org/pa3yEOTz#47,,2043869
2795,jjbzO,3r1rk1/p2bp1bp/1qp1p1p1/1p6/n2N1B2/2P1Q1PP/PP3PB1/RR4K1 w - - 2 21,d4e6 b6e3 f4e3 d7e6,1361,74,100,1074,advantage capturingDefender intermezzo middlegame short,https://lichess.org/rONCVlP7#41,,3999308
2796,SEfPi,3r1k2/8/bp2p1p1/p3q3/P7/1PP1P3/2Q3PP/R1B3K1 w - - 0 25,c2g6 d8d1 g1f2 d1f1,1361,74,100,1050,endgame mate mateIn2 short,https://lichess.org/O7rk0mke#49,,2469642
2797,U91LW,5R2/8/Pk6/3b4/8/4pp2/8/4K3 w - - 1 58,f8e8 f3f2 e1e2 d5c4 e2e3 f2f1q,1361,74,100,2097,advancedPawn crushing deflection endgame exposedKing long master promotion,https://lichess.org/8uRpBoMa#115,,2636568
2798,vheVc,3qr1k1/p1p2p1p/2p3pb/2Pp1p2/3P4/2P1PP1P/Pr1BQ1P1/R4RK1 w - - 5 17,e2d3 b2d2 d3d2 h6e3 d2e3 e8e3,1361,74,100,786,crushing fork long middlegame,https://lichess.org/janPRUdT#33,Queens_Gambit_Declined Queens_Gambit_Declined_Marshall_Defense,5047614
2799,s0ACY,6r1/1r2k3/1BR1p3/p3b3/p7/7P/1P4P1/3R2K1 w - - 0 44,d1e1 b7b6 c6b6 e5d4 g1h1 d4b6,1361,74,100,1021,advantage attraction endgame fork long sacrifice,https://lichess.org/QEJiUswq#87,,4723203
2800,pjj6m,3r3k/ppp3p1/2b5/5pq1/2B1p1P1/1P2P1K1/PB3P2/7Q b - - 1 34,g5h6 h1h6,1361,74,100,521,endgame mate mateIn1 oneMove pin,https://lichess.org/HvKqjkxl/black#68,,4525088
2801,9J41P,8/RP5p/6pk/8/P7/5nP1/1r6/5K2 b - - 2 46,h6g5 a7a5 g5g4 a5b5,1361,74,100,543,advantage endgame short,https://lichess.org/dg9I8gVF/black#92,,814678
2802,fcfUC,5rk1/ppr2pp1/4q2p/3p1R2/2nN2Q1/2P5/P5PP/2R4K b - - 3 25,e6g6 g4g6 f7g6 f5f8 g8f8 d4e6 f8e7 e6c7,1361,74,100,4172,advantage attraction fork middlegame veryLong,https://lichess.org/S0sL0PqE/black#50,,3638764
2803,Oa2Fu,8/pkp3pp/2R1p3/1P6/PQ1q4/7P/5PPK/3r4 w - - 5 35,b4e7 d4f4 g2g3 f4f2,1361,74,100,336,endgame mate mateIn2 short,https://lichess.org/Ykji7K5M#69,,2149460
2804,sKLqw,6R1/p1k5/2p1pp2/1p4p1/3q2P1/P2n1P2/1P1Q4/K7 w - - 2 42,g8h8 d4g1 a1a2 d3c1 d2c1 g1c1,1362,74,100,1979,crushing endgame long,https://lichess.org/4ZoUpc3N#83,,4751721
2805,48HpX,5r1k/ppR2b2/5bp1/1P2p2p/5p2/P4Q1P/q4PPN/4R1K1 w - - 0 30,c7b7 f7d5 b7a7 d5f3,1362,74,100,392,advantage fork middlegame short,https://lichess.org/OggAoucg#59,,361967
2806,4ifcf,r4q1r/pp5k/8/3p3Q/2pP3P/3n1N2/PP6/R5K1 b - - 2 24,f8h6 f3g5 h7g8 h5f7,1362,74,100,548,mate mateIn2 middlegame short,https://lichess.org/S6bjY4UD/black#48,,413057
2807,PckHs,6k1/8/5K2/5N1R/p2r1p2/5P2/1p4P1/8 b - - 3 53,b2b1q f5e7 g8f8 h5h8,1362,74,100,409,endgame mate mateIn2 short,https://lichess.org/VdTDdmI0/black#106,,2240917
2808,IXKwi,6k1/pp3p2/5Q1p/3pP3/8/1P3P2/P3rq1P/R6K w - - 1 35,f6f4 f2g2,1362,74,100,343,endgame mate mateIn1 oneMove,https://lichess.org/3k8USQpU#69,,1621335
2809,rw9sU,1rkr4/1q6/Q3P2p/p1p3pP/2P1N3/P2p1P2/1Pb3P1/2KRR3 w - - 6 40,e4d6 d8d6 a6d6 b7b2 c1d2 c2d1,1362,74,100,862,advantage discoveredAttack long middlegame queensideAttack,https://lichess.org/zSaBhs7v#79,,4717574
2810,HzWCH,r2q2k1/4r1pp/2p5/p2p1Q2/Pp1Pn3/1B6/1PP3PP/R4RK1 b - - 0 23,d8b6 b3d5 c6d5 f5d5 b6e6 d5a8,1362,74,100,564,advantage fork long middlegame,https://lichess.org/2WXi7oNx/black#46,,1573307
2811,VxN97,2r1r1k1/2q2ppp/p4n2/1p2n3/3RN3/PN2Q2P/1PP2PP1/4R1K1 b - - 0 22,f6e4 d4e4 f7f5 e4e5 e8e5 e3e5 c7e5 e1e5,1362,74,100,1303,advantage middlegame veryLong,https://lichess.org/cdzIF2wR/black#44,,2794091
2812,JwJl8,5r1k/p4Qpp/1p6/2p1R3/8/7P/PPq3P1/6K1 b - - 1 26,c2c1 g1h2 f8g8 e5e8 c1f4 f7f4,1362,74,100,2249,crushing defensiveMove endgame long,https://lichess.org/gQV8gtJV/black#52,,1743885
2813,xMtfx,8/6Kp/8/2k3p1/6P1/8/8/8 b - - 2 52,c5d5 g7h7 d5e5 h7g6 e5f4 g6h5,1362,74,100,406,crushing endgame long pawnEndgame zugzwang,https://lichess.org/ndNpVQak/black#104,,5193215
2814,icYBZ,8/8/4p3/p4pp1/PPP1k2p/7P/3K2P1/8 b - - 0 37,a5b4 a4a5 e4d4 a5a6,1362,74,100,576,crushing endgame pawnEndgame quietMove short,https://lichess.org/wPXhORA7/black#74,,3901274
2815,1ClRW,2k1r3/ppp3p1/2nbpnNp/8/4p3/2PrB1NP/PP3PP1/3R1RK1 w - - 4 18,g3e4 d3d1 f1d1 f6e4,1362,74,100,930,advantage intermezzo middlegame short,https://lichess.org/31EDnF23#35,Italian_Game Italian_Game_Anti-Fried_Liver_Defense,105523
