,PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,ID
865,bQE1M,r1b2rk1/pp2ppbp/2qp2p1/2p5/2P5/P2PB2P/4BPP1/1R1Q1RK1 b - - 2 15,b7b6 e2f3 c6c7 f3a8,1103,74,96,8346,advantage middlegame short skewer,https://lichess.org/FtlXPpBG/black#30,Sicilian_Defense Sicilian_Defense_Closed,3271485
866,7FKdD,6k1/pb3rpp/1prBQ3/3pP1q1/3P3b/1P1B2N1/P1P4P/R5K1 b - - 0 24,h4g3 e6e8 f7f8 e8f8,1103,74,100,213,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/SaoMOlUM/black#48,,634354
867,uyje7,r3r3/1p1R2kp/p1q2pp1/8/2B2P2/1PQ4P/PB3bP1/7K b - - 1 31,c6d7 c3f6 g7h6 f6g5,1103,74,100,313,mate mateIn2 middlegame short,https://lichess.org/pRB7e6mM/black#62,,4983981
868,tsVMB,8/p1p5/1p3kp1/5nNr/7P/5PK1/PPP2P2/3R4 w - - 5 24,g3g4 h5h4,1103,74,100,156,endgame hookMate mate mateIn1 oneMove,https://lichess.org/rVaxx6C6#47,,4888187
869,cu1uO,8/8/8/1k3p1p/3K1P2/1P1N2b1/8/8 w - - 5 46,d4e5 h5h4 e5f5 h4h3 f5g4 h3h2,1103,74,97,843,advancedPawn crushing endgame long quietMove,https://lichess.org/YQj76Xhf#91,,3401122
870,GmXDm,r5k1/4n1b1/p4p2/1p2pq2/1B6/8/PP4PP/3QR2K b - - 1 31,e7g6 d1d5 g8h7 d5a8,1103,74,97,3200,crushing fork middlegame short,https://lichess.org/zBCgvwDX/black#62,,1468068
871,Qb7HO,r4rk1/pp2ppb1/3p2pp/3P4/3P1nq1/1B3NN1/PP3PKB/R2QR3 w - - 1 23,g2f1 g4h3 f1g1 h3g2,1103,74,99,2265,mate mateIn2 middlegame short,https://lichess.org/Rcr3vxOl#45,,2325860
872,cUTbS,2r3k1/3qQp1p/3Pp1p1/4P3/p1r5/1pP5/1P1R2P1/2K2R2 b - - 5 38,d7e7 d6e7 c8e8 d2d8,1103,74,100,377,advancedPawn crushing endgame master pin short,https://lichess.org/POSq6MAh/black#76,,3365066
873,1g7h3,4k2r/N4p1p/4p3/p2p2b1/3P4/2P2Q2/1q3PPP/3R1K2 w k - 0 30,a7c6 b2b5 f1g1 b5c6,1103,74,97,4336,advantage endgame fork short,https://lichess.org/nYmfVKXy#59,,146859
874,mQfRS,r2q1k2/pp2b1pn/2b1Q2p/3pN3/2pP4/2N5/PPP3PP/R1B2K2 b - - 0 18,d8d6 e6f7,1104,74,100,788,mate mateIn1 middlegame oneMove,https://lichess.org/mBpOwbLT/black#36,Sicilian_Defense Sicilian_Defense_McDonnell_Attack,4235505
875,CtwcK,r4rRk/1b2R2p/pqp5/3p1pQ1/8/8/P1P2PPP/6K1 b - - 2 24,f8g8 g5f6 g8g7 f6g7,1104,74,96,9762,endgame mate mateIn2 short,https://lichess.org/FAGlb65n/black#48,,1128886
876,pAoan,r2qr1k1/ppp2pb1/2b2n2/4p1B1/4P3/2NP1Q2/PPP3PP/R4RK1 b - - 3 15,d8d6 g5f6 d6f6 f3f6 g7f6 f1f6,1104,74,97,4318,advantage long middlegame,https://lichess.org/QHiI3GkB/black#30,Philidor_Defense Philidor_Defense_Other_variations,4475667
877,ULX2Q,5q1k/7p/p2p2p1/3Qp3/PPP5/8/5rPP/3R2K1 w - - 0 29,d5d6 f2f1 d1f1 f8d6,1104,74,97,697,advantage deflection endgame short,https://lichess.org/D69O6Sjz#57,,2653943
878,w26KQ,r2q2k1/ppp3pr/3bp3/4N2p/3B1Qn1/2P5/PP3PP1/4RRK1 b - - 14 25,d8h4 f4f7 g8h8 e5g6,1104,74,100,178,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/9HIGLMyW/black#50,,5076368
879,JRyEf,2kr1bn1/ppp4r/3p4/3N1qp1/3Q4/3B2Bp/PPP3KP/R3R3 w - - 0 20,g2h1 f5f3 h1g1 f3g2,1104,74,98,4136,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/Lyhyaasj#39,,1701453
880,cxOGx,rnb1r1k1/pp1p1ppp/8/2pP4/2B1q3/2P5/P5PP/R1BQ1KNR w - - 0 12,d1d3 e4e1,1104,74,98,1152,master mate mateIn1 oneMove opening,https://lichess.org/tgixcyff#23,Nimzo-Indian_Defense Nimzo-Indian_Defense_Kmoch_Variation,3405889
881,OGanN,5r2/1R4pp/5b2/2k1p3/8/8/2r3PP/3R2K1 b - - 5 33,f6g5 b7c7 c5b6 c7c2 g5e3 g1h1,1104,74,98,3342,advantage endgame long skewer,https://lichess.org/UfKC5bRw/black#66,,2121945
882,SfJBo,8/8/8/7p/5B1P/1kpp1pP1/5P2/2K5 w - - 2 45,f4d2 c3d2 c1d2 b3c4 d2e3 c4c3,1104,74,100,199,advancedPawn crushing defensiveMove endgame long,https://lichess.org/dhxxPdgd#89,,2507404
883,I2SWk,8/R2nk3/8/5p2/1K3p1P/p1p2P2/6P1/8 w - - 0 41,h4h5 c3c2 a7c7 a3a2,1104,74,97,8723,advancedPawn crushing endgame short,https://lichess.org/PrWSPVL9#81,,1577436
884,Gm1X4,8/1r3p1k/6pp/2qP4/4P2P/2p5/2Q2PP1/5RK1 w - - 1 42,f1c1 b7b2 c2b2 c3b2 c1c5 b2b1q,1104,74,98,394,advancedPawn advantage endgame long promotion,https://lichess.org/2MRAtknl#83,,1467328
885,xf1NZ,1k5r/pp1n3p/4p3/3pP3/3Bq1p1/1PQ5/P4PPP/3R3K b - - 3 22,h8c8 d4a7 b8a7 c3c8,1105,74,97,2606,crushing deflection endgame queensideAttack short,https://lichess.org/dUPqv8Hn/black#44,,5218672
886,VxLgI,r2r2k1/2q2ppp/4p3/4P1P1/1p2nQ2/pP5P/P4P2/K1N1R2R w - - 5 29,f4e4 c7c3 a1b1 c3b2,1105,74,99,1148,mate mateIn2 middlegame short,https://lichess.org/68OL0JKX#57,,2794063
887,tktIt,r7/1pk5/p1pp1Q2/4p3/4P1r1/1PNP4/1PP4K/R7 w - - 1 31,f6f5 a8h8 f5h5 h8h5,1105,74,97,1700,endgame mate mateIn2 short,https://lichess.org/rEzl2cUT#61,,4877260
888,RLK8s,8/p7/Pk1pp3/2r4p/R3PK2/4P1P1/8/8 w - - 1 40,a4d4 e6e5 f4f3 e5d4,1105,74,97,4155,crushing endgame fork rookEndgame short,https://lichess.org/nlrf5iN7#79,,2391211
889,8EDxR,8/6p1/3R2k1/1p5p/4N3/p6P/5KP1/1r3n2 b - - 1 43,g6h7 e4g5 h7h8 d6d8,1105,74,100,159,endgame mate mateIn2 short,https://lichess.org/B9h153Hg/black#86,,720059
890,cwtNV,rB4k1/1Q3ppp/2n1p3/r1Pq4/Pp1Pp3/4P2P/6P1/R4RK1 b - - 8 26,a8b8 b7f7 g8h8 f7f8 b8f8 f1f8,1105,74,98,771,master middlegame,https://lichess.org/jdrEtegU/black#52,,3405192
891,K3jRP,2k3r1/pbq1bp2/1pn1pp1p/P2p4/1P1P4/2PB1NrP/5P1N/R2Q1RK1 w - - 0 18,f2g3 c7g3 g1h1 g3g2,1105,74,100,393,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/RD1NgHc4#35,Indian_Defense Indian_Defense_Spielmann-Indian,1754288
892,pN4oH,6k1/p1p1n1p1/1q1p3p/4p1PQ/2P5/3P3P/PP6/5K2 b - - 2 28,e7f5 h5e8 g8h7 g5g6,1105,74,98,5205,endgame mate mateIn2 short,https://lichess.org/HAt17SHu/black#56,,4493037
893,od1jh,7r/2R3pp/p3pnk1/1p2Q3/8/4R3/P5PP/3q2K1 w - - 8 39,g1f2 f6g4 f2g3 g4e5,1105,74,100,290,crushing endgame fork short,https://lichess.org/bGe1l3at#77,,4427722
894,hsqTA,8/p1p3k1/Pp1pK1P1/1P1P4/2P1P3/8/8/b7 b - - 18 72,g7g6 e6d7 g6f7 d7c7,1105,74,99,614,bishopEndgame crushing endgame short,https://lichess.org/P2fPWAYy/black#144,,3836768
895,kdlnF,8/8/4q3/1K5R/N1P5/1P4k1/8/8 w - - 2 48,a4c5 e6e8 b5b4 e8h5,1105,74,99,5160,crushing endgame fork short,https://lichess.org/PTZAxO4H#95,,4078946
896,XdvGX,2Q1n1k1/5pp1/p2qpn1p/1p1pN2N/3P1P2/1P2P2P/P5PK/8 b - - 4 31,d6c7 h5f6 g7f6 c8e8,1105,74,97,8645,crushing endgame kingsideAttack pin short,https://lichess.org/RcUwlHOO/black#62,,2941001
897,qNGSc,8/1pp3pk/p3q2p/3b4/3Q1R1P/2P3P1/1P6/6K1 w - - 0 32,c3c4 e6e1 f4f1 e1g3,1105,74,100,384,endgame mate mateIn2 short,https://lichess.org/EF3m3yP1#63,,4580464
898,hm4Fg,2k1bn2/4P3/2p2ppp/1pP2P2/1P2RKPP/1r6/8/8 w - - 0 39,e7f8q g6g5 h4g5 h6g5,1105,74,96,7900,endgame mate mateIn2 short,https://lichess.org/1VoDMsLI#77,,3826973
899,k6l4d,3r2k1/Q4p1p/5p2/8/8/P6P/4qPP1/2R3K1 w - - 1 30,c1c7 d8d1 g1h2 e2e5,1105,74,97,1865,crushing endgame short,https://lichess.org/PHhKTLQL#59,,4031827
900,7qIq1,3r4/p1p3pp/k1n2p2/4pP2/2P1P3/PNP1B3/2K3PP/8 b - - 4 29,c6a5 b3c5 a6b6 c5e6,1105,74,96,6411,crushing discoveredAttack endgame short,https://lichess.org/IyU25WFi/black#58,,686052
901,cyGRt,1b3rk1/1p2R1pp/p1p2q2/2P5/1P2Q1P1/P6P/5Pn1/4R1K1 w - - 0 35,g1g2 f6f2 g2h1 f2h2,1106,74,97,8852,endgame mate mateIn2 short,https://lichess.org/ItcQ7yFd#69,,3407096
902,RQhLJ,r3k1nr/1q4pp/p2Bpp2/1pb5/5P2/1P6/P1P3PP/RN1Q1R1K b kq - 1 16,a8d8 d1h5 g7g6 h5c5,1106,74,97,17344,advantage fork middlegame short,https://lichess.org/FbMzKvyg/black#32,Sicilian_Defense Sicilian_Defense_McDonnell_Attack,2398827
903,N4UvL,8/kp3p2/p3rP2/5b2/2N5/8/PPP2PP1/R4K2 w - - 7 25,c2c3 f5d3 f1g1 d3c4,1106,74,100,2282,advantage endgame fork short,https://lichess.org/qUBheKao#49,,2017770
904,Mv0jZ,2r2rk1/1pq5/p3pp1Q/5p2/3P1P2/8/PP4PP/1K2R2R w - - 3 26,e1e6 c7c2 b1a1 c2c1 h1c1 c8c1,1106,74,97,7711,backRankMate endgame long mate mateIn3 sacrifice,https://lichess.org/J6t30EQK#51,,2004467
905,7SNft,8/7p/8/2P3pk/1QN1P3/4K3/1P3P1b/3q4 w - - 0 38,c5c6 h2f4,1106,74,100,416,endgame mate mateIn1 oneMove,https://lichess.org/TMMk3MID#75,,652763
906,lkyZO,r1b2r1k/1ppq1Bp1/pbnp2Q1/4p1B1/PP2R3/2P5/2P2PPP/R5K1 b - - 2 15,d7f7 e4h4 h8g8 g6h7,1106,74,99,1011,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/v8knlr9D/black#30,Bishops_Opening Bishops_Opening_Boden-Kieseritzky_Gambit,4176652
907,3wmFy,8/5R2/8/1K4p1/8/7P/5pk1/8 w - - 2 53,b5c4 f2f1q f7f1 g2f1 c4d4 f1g2,1106,74,100,259,advancedPawn crushing endgame long promotion,https://lichess.org/V3zmplKv#105,,345489
908,q7Ohv,3q2k1/4rpp1/Q1R4p/3p4/3Pn3/5N1P/5PP1/6K1 b - - 2 30,d8b8 c6c8 e7e8 c8b8,1106,74,100,184,advantage endgame fork short,https://lichess.org/u6kzLSvd/black#60,,4558035
909,mjHil,r5k1/1p1Q1ppp/p5q1/P7/7N/7P/1r4P1/5RK1 b - - 4 33,g6g3 d7f7 g8h8 f7f8 a8f8 f1f8,1106,74,97,2819,backRankMate endgame long mate mateIn3 sacrifice,https://lichess.org/HYQetbTv/black#66,,4261859
910,kBtVC,2k2b1r/ppp2ppp/4p3/1N2n3/2P1b3/P3B2P/3R1PP1/5RK1 b - - 5 17,e5c4 b5a7 c8b8 d2d8,1106,74,98,2063,mate mateIn2 middlegame queensideAttack short,https://lichess.org/B1tUUJ66/black#34,Nimzowitsch_Defense Nimzowitsch_Defense_Declined_Variation,4039113
911,iiOh2,7r/8/5pk1/5R1P/4PK2/8/8/8 b - - 0 54,h8h5 f5h5 g6h5 f4f5 h5h6 f5f6,1106,74,97,2604,crushing endgame long rookEndgame,https://lichess.org/hg1LiV4m/black#108,,3909598
912,VNh2r,r5k1/1p1q4/p3pp1p/2p4Q/8/1P1P4/P1P3PP/R5K1 w - - 0 20,h5h6 d7d4 g1f1 d4a1,1106,74,97,3340,crushing endgame fork short,https://lichess.org/CLd61lTH#39,,2743943
913,t8D0e,rnbqk2r/bpp3pp/p2ppB2/4N3/3P4/2P5/PP3PPP/RN1QKB1R b KQkq - 0 9,g7f6 d1h5 e8f8 h5f7,1106,74,96,1060,mate mateIn2 opening short,https://lichess.org/dCrgIWFv/black#18,French_Defense French_Defense_Knight_Variation,4822415
914,B68GU,2k5/8/p7/1pp2Nb1/4r1P1/1P5K/P7/3R4 b - - 1 37,c8b7 f5d6 b7c6 d6e4,1106,74,99,1234,crushing endgame fork short,https://lichess.org/PPkCtoCB/black#74,,971169
915,ioUXE,6rk/p1p1qp2/4b2p/2p2pP1/5p1P/3B1P2/PPP1Q3/1K5R w - - 0 25,d3f5 e6a2 b1a2 e7e2,1106,74,96,8550,crushing discoveredAttack endgame queensideAttack short,https://lichess.org/DECaGfs7#49,,3918262
916,VHOGU,rn1qk1nr/p4Nbb/2p1p1pp/1p6/7P/1B4N1/PPPPQPP1/R1B1K2R b KQkq - 0 12,e8f7 e2e6 f7f8 e6f7,1106,74,98,5141,mate mateIn2 middlegame short,https://lichess.org/JXFHAYeB/black#24,Caro-Kann_Defense Caro-Kann_Defense_Two_Knights_Attack,2735146
917,0qV9i,1Q4k1/pp3p2/2p1b1pp/7N/4P3/P1P5/2qr2PP/5RK1 b - - 1 29,g8h7 h5f6 h7g7 b8g8,1106,74,99,3972,endgame mate mateIn2 short,https://lichess.org/BibIpnt4/black#58,,73681
918,YbXge,rn3b1r/pp1kqQp1/2p1Bp1p/6p1/3P4/8/PPPB1PPP/R3K2R b KQ - 5 15,d7d6 d2b4 d6c7 b4e7,1106,74,97,1428,crushing middlegame short skewer,https://lichess.org/sR2Fddm1/black#30,Scandinavian_Defense Scandinavian_Defense_Main_Line,3025448
919,BE2Sm,4r3/1pp2rk1/p2p2p1/3P1q1p/2P5/1PN1Q1R1/P5PP/4R1K1 w - - 0 26,e3e8 f5f2 g1h1 f2f1 e1f1 f7f1,1106,74,99,2786,backRankMate endgame long mate mateIn3 sacrifice,https://lichess.org/llTrXj4g#51,,982407
920,fc8OZ,4r1k1/1p3ppp/p2p2q1/8/1PP1R3/1P3Q1P/6P1/5RK1 b - - 0 26,g6e4 f3f7 g8h8 f7f8 e8f8 f1f8,1106,73,96,4982,backRankMate endgame long mate mateIn3 sacrifice,https://lichess.org/c9trEWeQ/black#52,,3637970
921,Tg4eg,8/2k1q3/1p6/p2r2Q1/P7/2P2P2/1P4PP/4rRK1 w - - 0 38,g5d5 e7e3 g1h1 e1f1,1106,74,97,1014,backRankMate deflection endgame mate mateIn2 short,https://lichess.org/wn9SkOod#75,,2595691
922,3k8El,6k1/4r2p/6p1/1p5q/p1p5/P3PR2/1P3Q2/2K5 b - - 5 42,h5d5 f3f8 g8g7 f2f6,1107,74,97,249,crushing endgame short,https://lichess.org/Hfrimw81/black#84,,327689
923,O2wJT,8/3R1k1r/p5n1/2B2pp1/8/1KP4p/PP4r1/4R3 b - - 5 42,f7g8 e1e8 g6f8 e8f8,1107,74,100,455,endgame mate mateIn2 short,https://lichess.org/blrMuew0/black#84,,2102662
924,9VlmQ,8/p4pkp/1pR5/r4PK1/8/8/8/8 b - - 4 53,a5a4 f5f6 g7h8 c6c8,1107,74,97,2778,endgame master mate mateIn2 rookEndgame short,https://lichess.org/KCqrNM3u/black#106,,832502
925,jwhV9,r7/1p2b1k1/4Ppq1/3p2pQ/P2B4/2P4R/5PP1/6K1 b - - 0 36,a8a4 h5h8,1107,74,99,1448,endgame master mate mateIn1 oneMove,https://lichess.org/sUQNAqU7/black#72,,4017651
926,uKmzJ,1k1r1r2/1pp2ppp/p1b5/QN2p3/P1N2n1q/1P1P4/2P2PPP/R4RK1 b - - 1 19,h4g5 a5c7 b8a8 c4b6,1107,74,96,2237,mate mateIn2 middlegame queensideAttack short,https://lichess.org/EbTVJdHY/black#38,Scandinavian_Defense Scandinavian_Defense_Mieses-Kotroc_Variation,4928188
927,dXQrm,2kr4/1p2pp2/p2q4/P1pP3Q/2B3n1/2N3P1/1PP2P2/2K5 b - - 0 28,g4f2 h5f5 c8b8 f5f2,1107,74,97,8649,advantage endgame fork master short,https://lichess.org/SHQCKdlk/black#56,,3456940
928,Mt41e,8/8/4Rp2/p1p2r2/1k1b4/8/P7/1KR5 b - - 1 47,f5f2 e6b6 b4a3 b6b3 a3a4 c1c4,1107,74,98,3545,endgame long mate mateIn3,https://lichess.org/nzEAMXfF/black#94,,2001688
929,YDyal,r5k1/p3q1b1/2p1bp2/5np1/2B4p/2NQ4/PP1B1PPP/R5K1 b - - 2 23,a8d8 c4e6 e7e6 d3d8,1107,74,97,3797,crushing kingsideAttack middlegame short,https://lichess.org/v9sP4dMq/black#46,,2991999
930,yJOZz,r5r1/3b1Qpk/4pB1p/p2pPq2/1pp2P2/4P1R1/P5PP/5R1K b - - 2 26,d7e8 g3g7 g8g7 f7g7,1107,74,100,147,master mate mateIn2 middlegame short,https://lichess.org/bm9ohX1f/black#52,,5275854
931,oQGFF,6k1/5p2/6p1/7p/2Q1B1nP/4P1P1/1q3PK1/8 w - - 2 38,c4f1 g4e3 g2g1 e3f1,1107,74,97,4492,crushing endgame master pin short,https://lichess.org/eIAFbwzu#75,,4409801
932,jimoH,2R2bk1/5p1p/8/4Pp2/r4P2/5QPP/1q3BK1/8 w - - 0 32,f3h5 b2b7 g2h2 b7c8,1107,74,100,624,crushing endgame fork master short,https://lichess.org/hdmGZ77P#63,,3998089
933,uquvJ,5k2/p2K1np1/1p4qp/3Q4/3P4/8/P5PP/8 b - - 5 36,g6g5 d5a8 f7d8 a8d8 g5d8 d7d8,1107,74,99,553,crushing endgame long,https://lichess.org/d5Hrzypa/black#72,,4973080
934,GhJR3,5rk1/ppp3pp/5n2/8/5B2/3R3P/PPP1rqP1/R2Q3K w - - 1 21,d3f3 f2g2,1107,74,99,3528,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/lBnaa9oz#41,,1460769
935,dmoPZ,r2qk2r/pbpnbpp1/1p2p3/8/2PPN3/6P1/PP3PB1/R1B1QRK1 b kq - 0 13,d7f6 e4f6 e7f6 g2b7,1107,74,97,6487,crushing discoveredAttack opening short,https://lichess.org/DnyvMk4X/black#26,English_Defense English_Defense_Other_variations,3478573
936,P0hzO,1k1r4/6pp/1p1nBp2/p3p2b/P3P3/B1R2P2/2P3PP/6K1 b - - 3 27,h5e8 a3d6 d8d6 c3c8 b8b7 c8e8,1107,74,97,4878,crushing endgame exposedKing fork long,https://lichess.org/7SjGpmQj/black#54,,2187493
937,nDrgF,rnb1q1k1/p1pp2pp/1p2pr2/3P1p2/2P5/P1P1PN2/5PPP/R2QKB1R b KQ - 0 10,e6d5 d1d5 g8h8 d5a8,1107,74,98,4440,crushing fork middlegame short,https://lichess.org/nPbLXrS8/black#20,Horwitz_Defense Horwitz_Defense_Other_variations,4305017
938,JPbqh,7r/pb4pp/1p1B4/k2Npn2/2P4q/8/P2P2P1/R4QK1 b - - 4 25,f5g3 d6b4 a5a4 f1d1,1108,74,99,830,mate mateIn2 middlegame short,https://lichess.org/L7AZPEJi/black#50,,1698125
939,Ao0EI,4r1k1/pp3ppp/2p1r3/8/7q/2N1RQ1P/PP4P1/5RK1 b - - 0 24,e6e3 f3f7 g8h8 f7f8 e8f8 f1f8,1108,74,99,2730,backRankMate endgame long mate mateIn3 sacrifice,https://lichess.org/I2VgaPEB/black#48,,945579
940,Fg9v5,r1b2Rkr/1p3pq1/p1p1p3/4P1Q1/2P1B3/6B1/PP3PP1/5RK1 b - - 0 27,g8f8 g5d8,1108,74,100,153,mate mateIn1 middlegame oneMove,https://lichess.org/zI7tfiM5/black#54,,1371237
941,mwkn8,r1k5/p1p3rp/4pN2/1p2n3/2pp3Q/8/PPP2PPP/R5K1 w - - 0 20,a1e1 e5f3 g1f1 f3h4,1108,74,98,2811,crushing endgame kingsideAttack master pin short,https://lichess.org/HBN1ZghO#39,,4280639
942,1Dwzg,1r2r1k1/2p1qppp/1p6/p1bP4/2Q5/P5P1/1P1P1PBP/R1B2K1R w - - 1 16,g2f3 e7e1 f1g2 e1f2 g2h3 f2f3,1108,74,98,5450,crushing deflection long middlegame,https://lichess.org/Twm0Iu8A#31,English_Opening English_Opening_Anglo-Indian_Defense,107210
943,kDlYa,rn4k1/p3pr2/5bQ1/q1pPp3/6b1/2P2N2/pP3PP1/R2NK2R b KQ - 0 18,f7g7 g6e8,1108,74,100,344,mate mateIn1 middlegame oneMove,https://lichess.org/yhbn8LOL/black#36,Benoni_Defense Benoni_Defense_Benoni-Indian_Defense,4041854
944,vp5DK,2rq2k1/Qp3pp1/7p/8/6P1/1Pn4P/PB1P4/1K3R2 w - - 1 23,d2c3 d8d3 b1c1 d3f1,1108,74,97,4454,crushing endgame fork short,https://lichess.org/okgsJAVu#45,,5057913
945,ijteX,1rb1k2r/2pp3p/p1n2qP1/1p1B2pQ/4P3/8/P2N2PP/b4R1K b k - 0 18,f6g6 d5f7 e8d8 f7g6,1108,74,96,4108,advantage fork middlegame short,https://lichess.org/W6BrYBLS/black#36,Ruy_Lopez Ruy_Lopez_Classical_Variation,3911764
946,E3uua,r4r1k/2p3pp/p1Q1R3/8/8/8/PP1q1PPP/R5K1 w - - 0 25,a1e1 d2f2 g1h1 f2f1 e1f1 f8f1,1108,73,97,8355,backRankMate endgame long mate mateIn3 sacrifice,https://lichess.org/wjxulFAr#49,,1230058
947,jSRFL,6qk/4p3/2p3QR/p2pP1b1/3P2P1/6r1/8/5R1K b - - 0 39,g5h6 g6h6 g8h7 f1f8,1108,74,96,4692,endgame killBoxMate mate mateIn2 short,https://lichess.org/orJwAgfV/black#78,,3974999
948,L6mJG,1r3rk1/p1p2pp1/3bp1p1/3n4/3P2P1/7P/PPPQ1P2/R3K2R w KQ - 0 17,a1b1 d6b4 e1d1 b4d2,1108,74,100,352,advantage middlegame pin short,https://lichess.org/nodeFbSx#33,Scandinavian_Defense Scandinavian_Defense_Main_Line,1845677
949,74WHT,r1bq2k1/ppp3p1/5P1p/3p4/1n1p4/3B4/PPPN1PPP/R3Q1K1 b - - 0 16,d8f6 e1e8 f6f8 d3h7 g8h7 e8f8,1108,74,100,313,crushing deflection kingsideAttack long middlegame,https://lichess.org/x9uIZ10o/black#32,Italian_Game Italian_Game_Rousseau_Gambit,619337
950,vus7k,4r1k1/p5pp/1p6/8/3p1Q2/P2q3P/6P1/5R1K b - - 1 32,d3e3 f4f7 g8h8 f7f8 e8f8 f1f8,1108,74,98,4475,backRankMate endgame long mate mateIn3 sacrifice,https://lichess.org/qjqoehQL/black#64,,5066203
951,3rS7q,r5k1/pp4p1/6p1/3p1b2/7R/P1n1pN1B/2P4P/6K1 b - - 1 31,f5c2 h3e6 g8f8 h4h8 f8e7 h8a8,1108,74,96,8908,advantage endgame long skewer,https://lichess.org/hXeqzZ8O/black#62,,338054
952,yvDUl,2rr2k1/4q1p1/1p2p1Qp/b3Pp2/8/8/BB3PPP/R4K2 b - - 2 32,c8c2 a2e6 e7e6 g6e6,1108,74,99,643,advantage middlegame short,https://lichess.org/bTXCgvkR/black#64,,5329504
953,KN9D6,1Q6/4Nppk/8/6rp/4P1P1/4Pq1P/P7/6K1 b - - 2 33,h5g4 b8g8 h7h6 g8h8,1108,74,100,595,endgame,https://lichess.org/Nw5lzxVO/black#66,,1781792
954,FYZVm,r4rk1/1pb3pp/p7/2P1ppqn/1P6/2B1PP2/3P2PP/1BR1Q1RK w - - 0 23,e1e2 h5g3 h2g3 g5h6,1108,74,100,145,mate mateIn2 middlegame sacrifice short,https://lichess.org/Mukq1fz0#45,,1360538
955,wSEjL,r4rk1/1p3ppp/p7/6q1/3QP3/P1N5/1PP3PP/1K5R b - - 2 20,g5g2 h1g1 g2g1 d4g1,1108,74,96,6671,advantage endgame short,https://lichess.org/48uvgywE/black#40,,5113151
956,MhQy8,2k4r/1pp5/p3pp1p/2b1p1q1/2N5/1P1Q2P1/P4P1P/3R2K1 b - - 3 26,c5a7 d3d7 c8b8 d7d8 h8d8 d1d8,1108,73,98,13422,backRankMate endgame long mate mateIn3 sacrifice,https://lichess.org/FrODcl7s/black#52,,1985398
957,RzDE7,8/p7/3P2pk/2p1Q3/4P3/6K1/4qp2/8 b - - 3 57,f2f1q e5h8 h6g5 h8h4,1109,74,99,1135,endgame mate mateIn2 queenEndgame short,https://lichess.org/kTRo3lyF/black#114,,2447562
958,7zpTs,3r1rk1/2b2ppp/p1p3q1/1p1n2B1/3PN3/2P2PP1/PPB4P/R2Q2K1 b - - 2 22,d8e8 e4f6 d5f6 c2g6,1109,74,97,3778,advantage discoveredAttack kingsideAttack master middlegame short,https://lichess.org/UGZo5El6/black#44,,699549
959,SEooS,6k1/5pp1/p6p/8/1PPp1q2/3B3b/PN5P/3Qr2K w - - 2 32,d1e1 f4f3 h1g1 f3g2,1109,74,97,6904,endgame mate mateIn2 short,https://lichess.org/EanOV6jp#63,,2469878
960,8aftH,3r2k1/6p1/p2qp1Np/2p5/2Q2r2/7P/PPP3P1/R3KR2 w Q - 0 23,g6f4 d6d2,1109,74,100,659,endgame mate mateIn1 oneMove,https://lichess.org/oR9g0u1U#45,,751538
961,0u641,r4rk1/pp5p/4QppB/3n4/4b3/1P1q4/P4PPP/2R3K1 b - - 0 22,f8f7 c1c8 a8c8 e6c8 f7f8 c8f8,1109,74,99,3126,kingsideAttack long mate mateIn3 middlegame,https://lichess.org/jASrvdFD/black#44,,78772
962,eibeW,r5k1/1p3r1p/p3Q1p1/3R4/1P3P2/6PP/q7/5RK1 b - - 0 27,a2c4 d5d8 a8d8 e6c4,1109,74,97,4527,crushing discoveredAttack endgame short,https://lichess.org/pgEVjeaM/black#54,,3559797
963,JySrR,1r1qk2r/2p2pp1/pp2p2p/4Pn2/1P1n4/P5P1/3B1PQP/R3RBK1 b k - 1 21,d4c2 g2c6 d8d7 c6c2,1109,74,97,5420,advantage fork middlegame short,https://lichess.org/uYc667br/black#42,,1746939
964,fD0Hz,r1br2k1/p1q1bpp1/2p1p3/4n2Q/1p1P1P2/4P2R/PP4PP/R1B3K1 b - - 3 17,e5g6 h5h7 g8f8 h7h8 g6h8 h3h8,1109,74,96,5017,backRankMate long mate mateIn3 middlegame sacrifice,https://lichess.org/83etTHPt/black#34,Zukertort_Opening Zukertort_Opening_Other_variations,3602651
965,KHDwr,2R5/5pkp/1P4p1/pN2p1q1/7n/P1Q2P2/1P5P/5K2 w - - 7 41,c3c5 g5g2 f1e1 h4f3 e1d1 g2d2,1109,73,96,7936,endgame exposedKing long mate mateIn3,https://lichess.org/igm77GhM#81,,1773540
966,c8a4k,6rk/p2N1prp/2p2b2/3p1P1q/1P1PpR2/2P3P1/P5QP/5R1K b - - 10 29,g7g3 d7f6 g3g2 f6h5,1109,74,99,1859,crushing fork hangingPiece master middlegame short,https://lichess.org/YUrqPmTC/black#58,,3334300
