,PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,ID
276,ntX2l,8/8/4pp2/3k4/3p3P/3K1P2/R1P3r1/8 b - - 1 38,g2h2 c2c4 d4c3 a2h2,2111,76,100,428,crushing discoveredAttack endgame rookEndgame short,https://lichess.org/LEzp274L/black#76,,4363841
277,qxtCk,8/3PNbPk/5P1p/ppn1PK2/8/8/1P6/8 b - - 2 47,c5d7 e5e6 d7f6 f5f6 f7e6 f6e6 h7g7 e7f5,2111,74,99,167,crushing endgame fork master veryLong,https://lichess.org/HdjRdI6r/black#94,,4632139
278,fNsRr,8/8/8/pp1p1k1p/5P2/2P1K2P/P7/8 w - - 1 37,a2a3 h5h4 e3d4 f5f4 d4d5 f4g3,2111,74,99,753,crushing endgame long pawnEndgame quietMove,https://lichess.org/833trLy4#73,,3617824
279,dFTMX,6k1/7p/8/4pp2/7K/7P/P7/8 b - - 1 39,e5e4 a2a4 f5f4 h4g4,2111,75,99,113,crushing endgame pawnEndgame quietMove short,https://lichess.org/5iB9uHwP/black#78,,3431644
280,34ngi,2kr1b1r/1p3p1n/p4P1P/q2pp2R/4P1P1/NbP2Q2/1P1BB3/2K3R1 w - - 0 26,c3c4 a5d2 c1d2 d5e4 d2c3 e4f3,2111,75,98,253,advantage discoveredAttack long middlegame queensideAttack sacrifice,https://lichess.org/BJVFha6E#51,,269148
281,qhFMh,3r1k2/pb4Rp/n1q1p3/2p1Bp2/2P2P2/P7/1PBrQ1PP/R6K w - - 1 25,e2h5 c6g2 g7g2 d2g2,2111,75,98,154,crushing kingsideAttack middlegame sacrifice short,https://lichess.org/eIbmkQAQ#49,,4608601
282,K4zGk,1r1q1r1k/5pp1/3p1b1p/p1p1pP1P/6R1/1B1PQ2P/P4PR1/7K b - - 0 32,d8c7 g4g7 f6g7 f5f6 c7d8 f6g7,2111,75,99,725,advancedPawn crushing kingsideAttack long middlegame sacrifice,https://lichess.org/Ou2rVJ3C/black#64,,1756040
283,jnJQA,5k2/1pb2ppp/p1nq4/3pNQ2/3P4/1PN1r2P/P5P1/5RK1 b - - 1 26,c6e5 d4e5 d6e7 c3d5 e3e5 d5e7,2111,76,98,517,advantage fork long middlegame,https://lichess.org/vEi64EdM/black#52,,4004457
284,RSU8R,8/6k1/6P1/8/6RK/2p5/3r2P1/8 w - - 2 52,h4g5 d2d5 g5h4 d5c5 g4a4 c3c2,2111,74,98,308,advancedPawn crushing endgame long quietMove rookEndgame,https://lichess.org/7u7FT4Gf#103,,2401374
285,pEBTD,r3k2r/pp4pp/2nQp1q1/2p5/4N2n/2P5/PP2BP1P/R4K1R w kq - 0 18,e4c5 g6g2 f1e1 g2h1 e1d2 h1d5 d6d5 e6d5,2111,75,98,426,advantage fork middlegame veryLong,https://lichess.org/goIyGdKD#35,Sicilian_Defense Sicilian_Defense_Alapin_Variation,4480384
286,ahhe2,8/8/pp2k3/2ppP1K1/PP1P4/8/8/8 w - - 0 48,b4c5 b6c5 g5g4 c5d4,2111,75,99,306,crushing endgame pawnEndgame short,https://lichess.org/LZb1Qfnx#95,,3208706
287,IiZUj,1r4k1/p2P1ppp/5p2/2p1P3/8/8/P5PP/4R1K1 b - - 0 27,b8d8 e5f6 g8f8 e1e8,2111,75,100,82,crushing endgame rookEndgame short,https://lichess.org/NoaPUIom/black#54,,1637254
288,GS4SZ,5rk1/1pp3b1/3p3Q/p2nq3/2P5/3B2R1/3R1PP1/5K2 b - - 3 32,e5g3 h6h7 g8f7 f2g3,2111,75,98,592,crushing master middlegame short,https://lichess.org/8i2RpabZ/black#64,,1439175
289,xX0X7,r1r3k1/p2bqppp/1pn1p3/1B1pP3/3P4/1R1QPN2/P5PP/2R3K1 b - - 7 18,d7e8 b3c3 c6b4 c3c8 b4d3 c8a8,2111,75,100,145,advantage long middlegame pin,https://lichess.org/hPnojMOv/black#36,French_Defense French_Defense_Advance_Variation,5207527
290,yrCfv,1r5k/1b3pqp/2p1p1p1/1p4P1/2pPQ2R/3r1B2/4KP2/7R b - - 2 33,c6c5 h4h7 g7h7 e4e5 h8g8 e5b8,2111,75,98,790,crushing fork long middlegame pin sacrifice,https://lichess.org/v3ZtDbHe/black#66,,5323738
291,erwlD,3r4/2R2B2/5kpp/1pBp4/1Pb5/8/3b2P1/7K b - - 0 48,d5d4 f7c4 b5c4 c5e7 f6e5 e7d8,2111,75,99,744,advantage endgame fork long,https://lichess.org/cArwp27u/black#96,,3572944
292,neJ5T,8/8/7p/3p4/5k1P/3R1p2/P3rP2/3K4 b - - 10 49,f4e4 d3d2 e2e3 f2e3,2111,75,100,82,crushing endgame rookEndgame short,https://lichess.org/R876hodQ/black#98,,4342282
293,7vCjr,1k5r/p6p/2r1B1p1/q3p3/1p1pPP2/2nP4/PPPQ4/K1R4R w - - 3 28,e6b3 c3a2 b3a2 c6a6 d2b4 a5b4,2112,75,99,163,crushing long middlegame quietMove sacrifice,https://lichess.org/3b1dBzqq#55,,692926
294,N3lU7,5r1k/ppqr2b1/7p/2p4Q/2B5/1Pp2R2/P1P3P1/5R1K b - - 7 28,f8f3 h5e8 g7f8 f1f3 d7d1 c4f1,2112,74,98,727,crushing defensiveMove intermezzo long middlegame pin,https://lichess.org/lre49a7x/black#56,,2016791
295,FGklA,5r2/pp1n1Qpk/2p1p3/4P3/3PN1nq/8/P5R1/5RK1 w - - 5 34,f7d7 f8f1 g1f1 h4h1,2112,75,98,223,attraction crushing middlegame short,https://lichess.org/akuIyyjq#67,,1335470
296,KLKeE,r5k1/1pp2p2/6pQ/p6p/3P3q/3BP3/1PP3b1/2K3R1 b - - 3 26,a8e8 d3g6 f7g6 h6g6 g8f8 g6g2,2112,76,100,183,advantage endgame fork long,https://lichess.org/ByfwmZp5/black#52,,1779329
297,qvGN2,8/8/p1p5/2Pk4/1P6/2K5/8/8 b - - 3 55,d5e5 c3b3 e5d5 b3a4 d5e6 a4a5,2112,76,100,130,crushing endgame long pawnEndgame,https://lichess.org/bbfkyZzv/black#110,,4628382
298,N3IBw,8/1p1q1pkp/6r1/2B1p3/4P3/1r1B3P/4QPP1/4R2K w - - 3 35,d3c4 d7h3 g2h3 b3h3,2112,75,98,670,master mate mateIn2 middlegame sacrifice short,https://lichess.org/9ORN3WW8#69,,2016093
299,JB6IF,8/8/7p/1p1k2p1/6P1/1P1K4/7P/8 b - - 2 52,d5c5 d3c3 c5c6 c3d4 c6d6 b3b4,2112,74,100,155,crushing defensiveMove endgame long master pawnEndgame zugzwang,https://lichess.org/tLidSNUZ/black#104,,1677580
300,C8LYy,8/8/1K6/2p5/1pk5/2P5/1P6/8 w - - 0 51,b6c6 b4b3 c6b6 c4d3 b6c5 d3c2 c5c4 c2b2,2112,75,99,358,crushing endgame pawnEndgame veryLong,https://lichess.org/q9wYMPpc#101,,1061728
301,MNY6W,8/3Bk3/1PK1P3/5p2/8/4b3/8/8 b - - 0 57,e3b6 c6b6 e7d6 b6b5 f5f4 b5c4 f4f3 c4d3 f3f2 d3e2 f2f1q e2f1,2112,76,100,373,bishopEndgame crushing endgame hangingPiece veryLong,https://lichess.org/vG3ZQBPd/black#114,,1957112
302,wrMaa,7k/p5bB/b2p4/2pP2KQ/2P5/6P1/PP2q2P/1R2r3 b - - 8 34,e2e5 h7f5 h8g8 b1e1 e5e1 f5e6 e1e6 d5e6,2112,75,100,145,crushing discoveredAttack exposedKing master middlegame veryLong,https://lichess.org/usB72mVU/black#68,,5148682
303,wlnq4,7r/pp2kp2/1bp2p2/8/4BBn1/P1P3Pr/1P2P1K1/R4R2 w - - 2 26,f1h1 h3h1 a1h1 h8h1 g2h1 g4f2 h1g2 f2e4,2112,75,98,383,advantage attraction fork middlegame veryLong,https://lichess.org/vT81rm00#51,,5140826
304,ixm2D,8/5k1p/6pP/3K4/2p1r3/pPP5/P1R5/8 b - - 0 43,c4b3 c2f2 f7e7 d5e4 b3b2 f2f1,2113,76,99,557,crushing defensiveMove endgame long rookEndgame,https://lichess.org/nm4t8OWN/black#86,,3931481
305,XteC6,8/5pk1/1p2p1pp/1Np3q1/4B1n1/2P5/PP3P1P/5Q1K w - - 6 33,e4g2 g5f4 f1g1 g4f2 g1f2 f4f2,2113,75,98,121,crushing endgame long,https://lichess.org/tRCDasOb#65,,2963281
306,fnWBd,5k1r/p1B3p1/2Qp2q1/2bN4/8/5bP1/PP3P1P/R4RK1 w - - 1 20,a1e1 g6g3 h2g3 h8h1,2113,76,98,670,mate mateIn2 middlegame pin sacrifice short,https://lichess.org/ykzuPSew#39,,3654183
307,j4vxv,2r2rk1/pb1Rqppp/2p1p3/2b5/4Q1N1/1P2P1P1/PB3P1P/R5K1 b - - 3 21,e7d7 g4f6 g7f6 e4g4 g8h8 b2f6,2113,76,100,283,clearance intermezzo kingsideAttack long master mate mateIn3 middlegame sacrifice,https://lichess.org/bwwsrFYQ/black#42,,3941589
308,M88fF,3b1rk1/3R4/p2p3p/1p1Pp3/4Nqp1/1P3P2/P3QP1P/7K w - - 0 28,d7d6 f4c1 h1g2 g4f3 e2f3 f8f3,2113,76,99,393,crushing endgame fork long,https://lichess.org/13Y6zytB#55,,1935394
309,wAH2N,2kn3R/p1p2q1R/1p2p1p1/3pP1P1/3P4/P1PBn1K1/1P6/8 b - - 1 29,e3f1 g3g2 f1e3 g2g1 c8b7 h7f7,2113,75,99,178,crushing defensiveMove endgame long master,https://lichess.org/Y4l675Bw/black#58,,5087687
310,6fscQ,8/6p1/B3kp1p/P1Bn4/1r5P/5KP1/5P2/8 b - - 2 48,b4b3 f3e4 d5c3 e4d4,2113,75,98,326,advantage defensiveMove endgame master short,https://lichess.org/2EnBXNib/black#96,,584542
311,FLAGc,8/6pk/1p1Q1n1p/1pq5/3nP3/2pP3P/6P1/4RRK1 w - - 2 31,e4e5 d4f3 g1h1 c5d6 e5d6 f3e1,2113,76,99,122,advantage doubleCheck endgame long,https://lichess.org/JfngnqNO#61,,1341784
312,at5E5,rq3rk1/5ppp/pp3n2/3p2B1/P2b4/3B1Q1P/1PP5/R4R1K b - - 3 20,a8a7 g5f6 d4f6 f3f5 g7g6 f5f6,2113,76,100,72,advantage long middlegame,https://lichess.org/sh3gvABn/black#40,,3224827
313,LUFTq,2r4k/1pq3bp/8/p5Pp/n3QP2/1P2B3/2P4R/1K1R4 w - - 0 32,e3d4 a4c3 d4c3 c7c3 b1c1 c3a1 c1d2 c8d8,2113,75,98,117,crushing fork middlegame veryLong,https://lichess.org/kzxsZPNQ#63,,1878827
314,Rny9P,r1q3k1/p5pp/4p1b1/2p1B1Q1/3p3P/8/2P2P1K/R7 b - - 1 32,c8d8 a1a7 d8g5 a7a8 g8f7 h4g5,2113,75,99,281,advantage endgame intermezzo long sacrifice,https://lichess.org/0M3v6mDf/black#64,,2431703
315,4ia1K,1r3k2/2p1Npp1/2pq1n1p/4R3/r7/6Q1/5PPP/4R1K1 b - - 1 26,b8e8 e7f5 e8e5 g3g7 f8e8 f5d6,2113,75,99,162,advantage long middlegame sacrifice,https://lichess.org/fXWpT9I4/black#52,,412939
316,p6Jke,6k1/2p5/2Q3P1/4P3/1P4b1/P7/1K3r2/8 w - - 3 43,b2b3 g4d1 b3c4 f2c2 c4b5 d1e2,2113,75,98,862,crushing endgame long,https://lichess.org/4etWqkwA#85,,4469193
317,Ec0YY,6k1/5p2/p3p1pp/1p3q2/3Q4/PP3R1P/5PPK/2r5 b - - 1 31,f5d5 d4f4 e6e5 f4c1,2113,76,99,231,advantage endgame short,https://lichess.org/2Q0CzOCR/black#62,,1278033
318,jZiHE,2k3rr/2p1p3/pp2Pb2/5p2/3P4/2P3B1/PP3PK1/3R1R2 w - - 3 29,f1h1 f5f4 h1h8 f6h8 g2f3 f4g3,2113,76,100,71,advantage endgame long pin,https://lichess.org/X4COw6SC#57,,3985410
319,2BNg0,8/8/4BpKP/1pk1b1p1/6P1/p7/8/8 b - - 0 55,b5b4 g6f5 b4b3 e6b3,2113,75,98,239,bishopEndgame crushing endgame short,https://lichess.org/IY7JLymN/black#110,,191263
320,jGv7V,r4rk1/Np1qbppp/p2p2b1/2PPp3/1Q6/4B3/PP2RPPP/2R3K1 b - - 0 19,a8a7 c5c6 b7c6 d5c6 d7e6 e3a7,2113,75,98,99,advantage long middlegame,https://lichess.org/3Zeofc5J/black#38,,3958614
321,Xbn63,6k1/p3rpp1/1pq2b1p/3p4/3P1Q2/2N3P1/PP3P1P/5RK1 w - - 0 24,f1c1 f6g5 c3d5 c6d5 f4b8 g8h7,2113,75,99,406,advantage defensiveMove endgame long,https://lichess.org/a47xAi6l#47,,2937997
322,oveRt,3r2k1/5pb1/4p1p1/p3P2p/1q6/1P2QN1P/P4PP1/2R3K1 w - - 0 25,e3c5 d8d1 c1d1 b4c5 d1d8 g7f8,2113,75,98,210,advantage defensiveMove deflection endgame long,https://lichess.org/bzrd8icA#49,,4454171
323,zjfTe,8/6p1/2pk3p/pp3P2/3PK1P1/PP6/8/8 b - - 3 44,c6c5 d4c5 d6c5 e4e5 a5a4 b3a4 b5a4 e5e6 c5c4 e6f7,2113,76,100,125,crushing endgame pawnEndgame veryLong,https://lichess.org/q2vZGfEK/black#88,,5400507
324,ffNK3,7r/4R2P/8/8/8/6K1/5p2/5k2 w - - 0 59,g3f3 h8f8 f3e3 f1e1 e7b7 f8e8,2113,75,98,259,crushing endgame long master rookEndgame,https://lichess.org/46718TJO#117,,3642674
325,HB2DY,1Q6/8/2q5/K1k5/2P4p/1B1n4/8/8 w - - 3 52,b8b5 c6b5 c4b5 h4h3 b3d1 d3e5,2113,75,99,368,crushing defensiveMove endgame long,https://lichess.org/ahSmjhZF#103,,1502607
326,Ra0Lp,8/4Rp1k/5Ppp/6q1/8/p4Q1P/r4P1K/8 b - - 5 38,h6h5 e7f7 h7h6 f7h7 h6h7 f3b7 h7h6 b7g7,2113,76,98,219,attraction endgame mate mateIn4 sacrifice veryLong,https://lichess.org/yn5itVU8/black#76,,2412135
327,3hZDX,5rk1/r3ppbp/2p3p1/qp6/1N3P2/1P1P1QPP/1BP3B1/1K1R3R w - - 1 20,b4c6 a5a1 b2a1 a7a1,2113,75,100,359,mate mateIn2 middlegame queensideAttack sacrifice short,https://lichess.org/dwLNWgil#39,,324030
328,kGR4K,r1b4k/pp1p1rp1/2n1p2p/3qP2Q/3P4/3BK3/P4PPP/2R4R w - - 0 19,h5f7 d5d4 e3e2 d4d3 e2d3 c6e5 d3e3 e5f7,2113,75,99,640,advantage attraction fork middlegame sacrifice veryLong,https://lichess.org/H0DLb78K#37,,4045637
329,WZWb1,8/5p2/p1k1p3/4P3/1BpP1P2/P1NbK3/8/4b3 w - - 0 49,c3e4 e1b4 a3b4 d3e4 e3e4 c6b5,2113,75,98,471,crushing endgame long,https://lichess.org/hRXulUjv#97,,2847784
330,IzurK,6k1/1p4pp/p2p4/2rP4/2P1pr1q/1P3P2/P2Q2KP/3R1R2 w - - 0 24,f3e4 h4g5 g2h1 f4f1 d1f1 g5d2,2113,75,100,422,crushing deflection discoveredAttack endgame long,https://lichess.org/gSjiT4Hq#47,,1661683
331,pkI5X,8/2k2p2/p1p3pp/2K1p3/P3P1PP/2P2P2/8/8 b - - 0 41,g6g5 h4g5 h6g5 a4a5 c7d7 c5b6,2113,74,98,173,crushing endgame long pawnEndgame quietMove zugzwang,https://lichess.org/8Nmhj7Lk/black#82,,4525880
332,bzedg,1k5r/ppp5/1r6/3qpQ1p/3pR2P/3P2P1/4R2K/8 b - - 0 29,b6b3 e4e5 d5d8 f5f7 b3d3 e5e8,2113,75,98,223,advantage endgame long pin,https://lichess.org/fO4m5q0N/black#58,,3321785
333,xQfC1,3r4/2R2R2/4p1k1/p3P1p1/Pr6/3p2P1/7P/7K b - - 0 37,d3d2 f7f6 g6h5 c7h7 h5g4 h1g2 d2d1q h2h3,2113,75,98,1923,endgame mate mateIn4 rookEndgame veryLong,https://lichess.org/MCykYEoi/black#74,,5198567
334,Fnt25,2rqr1k1/pQ3Bpp/6b1/6N1/3p3P/bP6/P1P5/1K1R4 b - - 0 25,g6f7 b7f7 g8h8 f7h5 h7h6 g5f7 h8h7 f7d8,2114,76,98,405,advantage fork middlegame veryLong,https://lichess.org/naVFdVFB/black#50,,1382230
335,6nWPY,8/p5p1/6r1/8/2P1kPK1/1P6/P6R/8 w - - 5 50,g4h3 e4f3 h3h4 g6h6 h4g5 h6h2,2114,75,98,525,crushing endgame exposedKing long rookEndgame skewer,https://lichess.org/Q8qqnCud#99,,595311
336,9sa84,5r1k/3Q3p/8/7B/3bp3/2q5/5PPP/5RK1 w - - 2 28,d7d6 f8f2 d6d4 c3d4,2114,76,100,115,crushing endgame master short,https://lichess.org/Uc9YNrFO#55,,864731
337,9eZPW,2Q5/8/8/3Qp3/8/6PK/4q3/q3k3 w - - 4 54,c8g4 e2g4 h3g4 a1d4 d5d4 e5d4,2114,76,98,1478,attraction crushing endgame long master queenEndgame,https://lichess.org/z5pxVdmH#107,,845072
338,cM6JG,5rk1/1p3ppp/3p4/8/1p1pPPP1/q2Pn1NP/P7/1K2QB1R w - - 0 22,g3f5 b4b3 h1h2 e3c2 f5e7 g8h8 h2c2 b3c2,2114,76,98,190,advancedPawn crushing middlegame veryLong,https://lichess.org/XMGSatd0#43,,3353353
339,Yqm8J,R7/3k4/7P/5pK1/8/8/8/7r b - - 0 52,f5f4 h6h7 h1h7 a8a7 d7d6 a7h7,2114,76,98,165,advancedPawn crushing endgame exposedKing long rookEndgame skewer,https://lichess.org/ph1DGnV8/black#104,,3046667
340,A23P1,2b5/p1N2p1k/5np1/6q1/3QB3/4P2p/r5PP/5RK1 w - - 0 24,d4f6 a2g2 g1h1 g2g1 f1g1 g5f6,2114,76,99,839,crushing deflection long master middlegame,https://lichess.org/0Xc9JSKi#47,,878182
341,gcCbh,r3k2r/1p2qpb1/p1pp2n1/4P2p/2P2Pb1/2N1QN2/PP4BP/2KRR3 b kq - 0 19,g6f4 e3f4 g7h6 f4h6 h8h6 e5d6,2114,76,100,336,advantage hangingPiece long middlegame pin sacrifice,https://lichess.org/xg79gPKn/black#38,,3725626
342,XpHMG,6n1/bpp3k1/p2p1pP1/5P2/2PPQB1q/PP5P/6K1/8 b - - 2 34,h4h5 e4e8 g7h8 g6g7 h8g7 e8h5,2114,75,98,431,advancedPawn crushing discoveredAttack endgame long,https://lichess.org/97Ep1NGK/black#68,,2956987
343,j6J6w,8/1ppR4/1k6/1P6/p1B5/1Pr5/5K2/8 w - - 0 53,d7d3 c3d3 c4d3 a4a3 d3b1 b6b5 b1a2 b5b4,2114,75,98,1013,crushing endgame veryLong,https://lichess.org/3ofLyY41#105,,3943475
344,JfAle,8/3N4/5k2/3P1n2/2p1KP1p/2P1p3/7r/4R3 b - - 2 57,f6g6 d7e5 g6f6 e5g4,2114,76,100,100,crushing endgame master short,https://lichess.org/x41ORpZa/black#114,,1719852
345,U1Fra,8/4b1B1/4k3/1p1b1p2/2pK1Pp1/2P3Pp/1PB4P/8 w - - 0 38,c2f5 e6f5 d4d5 e7h4 g3h4 g4g3,2114,76,100,74,advantage bishopEndgame endgame long sacrifice,https://lichess.org/sIYIfTrv#75,,2625618
346,ZpnPg,r2qr1k1/1p3ppp/p1p5/2Q1n2P/B2p4/5P2/PP3P2/R1B2K1R w - - 2 18,a4d1 e5d3 c5g5 e8e1 f1g2 e1h1 g2h1 d3f2 h1h2 f2d1,2114,76,98,168,advantage attraction clearance fork master middlegame veryLong,https://lichess.org/7Kkm4anU#35,Ruy_Lopez Ruy_Lopez_Morphy_Defense,3132702
347,Kxxv4,4R3/6pk/5p1p/1Q6/1P6/2r3PK/5q1P/8 w - - 0 43,b5d5 f2f1 h3g4 c3c4 e8e4 f1e2,2114,75,99,149,crushing endgame long pin,https://lichess.org/qBciE7Oi#85,,1833320
348,uZoOK,8/1p1R4/5qpk/5n1p/p7/P6P/QPr2PP1/4R1K1 w - - 2 33,a2g8 f5e7 g8h7 h6h7 e1e7 h7h6,2114,76,100,83,advantage defensiveMove endgame long,https://lichess.org/DJXb3I9Q#65,,4949226
349,uYghb,8/1p2k3/p6p/P4Kp1/1P6/5P2/8/8 b - - 0 59,h6h5 f5g5 e7e6 f3f4,2114,76,98,440,crushing defensiveMove endgame master pawnEndgame short,https://lichess.org/dsu25KTt/black#118,,4947679
350,seo4X,b1r1r3/q3p2k/pp2Nnp1/3PQ2B/1PP1p3/6BP/PN4P1/2b3K1 b - - 0 33,c1b2 h5g6 h7g8 e5g5,2114,75,100,102,crushing middlegame short,https://lichess.org/ijAgnwKA/black#66,,4780521
351,soYrl,4r3/2q1k1b1/pp4P1/4P3/2p2p2/2P2Q2/PP3P2/2KR4 b - - 0 28,c7e5 f3b7 e7f6 b7f7 f6g5 d1d5,2114,75,100,182,advantage endgame exposedKing long pin,https://lichess.org/eoe1hxqE/black#56,,4794539
352,iCYma,1r2r1k1/5ppp/2p1bp2/pq3N2/2pPB1P1/b1Q1BP2/P1P4P/K2R3R w - - 6 21,d1b1 a3b4 c3b2 c4c3,2114,75,98,96,advantage master middlegame short,https://lichess.org/hkvWBpcm#41,,3864830
353,yqolc,8/8/4p2p/1pp1k1p1/6PP/1PP1K1P1/8/8 w - - 0 41,e3d3 g5h4 g3h4 e5f4,2114,76,99,308,crushing endgame pawnEndgame short,https://lichess.org/jOvI4o65#81,,5323163
354,yxw3Z,r2b1rk1/1p1qnp1p/2n2Q1p/8/2PNR3/8/PB3PPP/R5K1 b - - 0 22,e7g6 f6g7 g8g7 d4f5 g7g8 f5h6,2114,76,99,296,attraction deflection doubleCheck kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/9bEUVxOU/black#44,,5333323
355,rB5J1,8/8/8/p2P1pp1/2p5/P1P1k3/1P4K1/8 b - - 0 45,f5f4 g2f1 g5g4 d5d6 f4f3 d6d7,2114,75,98,379,advancedPawn crushing endgame long pawnEndgame,https://lichess.org/EFLsHz21/black#90,,4650878
356,hzW4G,2kr3r/1p3pp1/1R1p4/3Pp2p/2B1P1q1/3P2P1/2P3P1/Q6K b - - 1 25,h5h4 a1a8 c8d7 b6b7 d7e8 c4b5,2114,75,98,476,crushing deflection endgame long queensideAttack,https://lichess.org/tS1AQwS5/black#50,,3846374
357,zxl1T,6k1/1p4bp/3p4/3Ppp2/2P3q1/3Q1bP1/1B3P1P/4R1K1 w - - 0 28,d3e3 e5e4 e3b6 g4h3 b6d8 g7f8 d8g5 g8f7 g5f6 f7e8,2114,76,100,98,crushing endgame quietMove veryLong,https://lichess.org/VDgtNIHS#55,,5420429
358,5reEk,8/P5pk/1Q6/4q3/8/5p1P/5P1K/8 w - - 1 38,h2g1 e5g5 g1f1 g5c1,2114,75,100,197,endgame mate mateIn2 queenEndgame short,https://lichess.org/JdppoDwm#75,,513331
359,NxOeY,3rr3/1pq3bk/p3p1p1/4np1n/3P1B1Q/2P4B/PP3PPP/R3R1K1 b - - 0 24,g7f6 f4e5 c7e5 h4h5 g6h5 d4e5,2114,75,100,101,advantage long middlegame,https://lichess.org/6h1FHwmw/black#48,,2094967
360,CkqfC,r1bq3r/ppn1bk1p/2p3p1/3nQ3/3PN3/PB6/1PP2PPP/R1B1K2R b KQ - 0 15,e7f6 e4f6 d8f6 e5c7,2115,76,98,71,advantage opening pin short,https://lichess.org/eF1XMMjG/black#30,Italian_Game Italian_Game_Two_Knights_Defense,1116072
361,0MJk8,r2r2k1/1bq1bpp1/p1n1pn1B/1p2N3/3P4/1BN1Q3/PP3PPP/3R1RK1 b - - 0 16,g7h6 e3g3 g8f8 e5g6 f7g6 g3c7,2115,76,99,155,advantage discoveredAttack long middlegame,https://lichess.org/y9vYFbly/black#32,Queens_Gambit_Declined Queens_Gambit_Declined_Other_variations,31426
362,NDmzl,5r1k/2q3p1/pp1b2Qp/2p1rp2/P3B2R/3P3P/1PP3P1/5R1K w - - 0 30,e4f5 f8f5 g6f5 e5f5,2115,75,98,267,advantage middlegame short,https://lichess.org/iW2Jfhsg#59,,2030891
363,3D1hV,N3r1k1/pp3ppp/3p4/2q5/2P3b1/1P1Q3P/P5B1/5RK1 w - - 1 22,g1h1 g4e2 d3f5 e2f1,2115,75,98,154,advantage fork middlegame short,https://lichess.org/lsEoyTT8#43,,280809
364,FczMF,1R6/N5pp/1P2kp2/8/b7/P4PP1/7r/1K6 w - - 0 46,b8e8 a4e8 b6b7 e8g6 b1c1 h2c2 c1d1 c2b2,2115,75,98,144,crushing endgame exposedKing hangingPiece veryLong,https://lichess.org/4YF63mZr#91,,1366756
365,Z3WAz,8/8/3N1k2/3p1p1p/1p1P2p1/p2q2P1/1P3QKP/8 w - - 0 48,b2a3 d3f3 f2f3 g4f3 g2f2 b4a3,2115,75,98,395,crushing endgame long,https://lichess.org/JoRn28pU#95,,3064672
366,yIeRy,r1r3k1/1pq3bp/4p3/4P1N1/pR3B1P/8/P3QP2/6K1 b - - 1 28,c7e7 e2e4 g7f8 b4b7 a8a7 b7e7,2115,74,98,774,crushing long middlegame,https://lichess.org/zC2kC7xn/black#56,,5274808
367,SqGh0,1r3q1k/5p1n/1p1p1n1p/pPpPpPR1/2P1P3/P3Q3/4BP1N/5K1R b - - 0 36,h7g5 h2g4 f6g4 e3g5,2115,75,99,132,advantage intermezzo middlegame pin short,https://lichess.org/SUSkjEsx/black#72,,2522749
368,YPKwg,8/1p6/2p1rpk1/5N1p/1P1RP3/2P1K1P1/1r5P/8 b - - 2 39,b2h2 d4d7 h2e2 e3e2 e6e4 f5e3,2115,76,99,368,advantage defensiveMove endgame long master masterVsMaster,https://lichess.org/TtDr4DZR/black#78,,3008109
369,Fj1RY,6k1/1b1nbppp/2qNp3/1pPrP2P/5P2/pN3QP1/P7/1R2R1K1 w - - 4 32,b1c1 d5d6 f3c6 d6c6,2115,75,99,172,advantage master middlegame short,https://lichess.org/rwzRitqz#63,,1375275
370,vr5bt,2k1r3/p1p1bp2/6pK/1p5p/2n2B2/PP1r3P/6P1/2R2B1R b - - 3 24,c4d6 f1d3 e7f6 d3g6 e8h8 g6h7 d6f5 h6h5 h8h7 h5g4,2115,75,98,1020,advantage hangingPiece middlegame veryLong,https://lichess.org/X1AmyyHo/black#48,,5060868
371,vrZ5B,4r3/R2R1pkp/2p5/5p2/P1P5/4rK2/6PP/8 w - - 4 30,f3f4 g7g6 d7d6 f7f6 a7g7 g6g7,2115,75,99,242,crushing defensiveMove endgame long rookEndgame,https://lichess.org/eDwVEb0Q#59,,5061533
372,fstck,8/7p/p7/Pp3kP1/1P2p2P/4K3/8/8 b - - 1 41,f5e5 h4h5 e5f5 g5g6 h7g6 h5g6 f5g6 e3e4,2115,75,99,359,crushing endgame pawnEndgame quietMove veryLong,https://lichess.org/y75tkb6X/black#82,,3662012
373,33O1A,8/8/1pk1p3/4Pp1p/PP1KpP1P/8/8/8 w - - 1 40,d4c4 b6b5 a4b5 c6b6 c4c3 b6b5,2115,75,98,308,crushing endgame long pawnEndgame zugzwang,https://lichess.org/9tg8ePna#79,,267118
374,DT6nD,8/8/2P5/3p4/1P3PR1/p3k1P1/6KP/r7 w - - 0 51,b4b5 a3a2 f4f5 a1g1 g2g1 a2a1q,2115,76,99,535,advancedPawn advantage attraction endgame long promotion rookEndgame,https://lichess.org/bTHFDBiu#101,,1178051
375,MTorq,4B2k/1p4b1/3BP3/7p/3p4/6P1/4q1KP/1Q6 w - - 3 35,g2h1 d4d3 d6c5 d3d2,2115,76,98,306,advancedPawn crushing endgame short,https://lichess.org/W23ZxJUF#69,,1965875
